[2026-05-11 11:02:48] #0001/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 15:23:44] #3150/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 15:24:16] #3151/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.480 | conf=0.859 | gap=0.737
[2026-05-12 15:24:37] #3152/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:24:50] #3153/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-12 15:25:41] #3154/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:26:11] #3155/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 15:26:45] #3156/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 15:27:11] #3157/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 15:27:32] #3158/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:28:01] #3159/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:28:15] #3160/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.543 | conf=0.850 | gap=0.750
[2026-05-12 15:28:38] #3161/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.170 | conf=0.969 | gap=0.959
[2026-05-12 15:29:07] #3162/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 15:29:38] #3163/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:30:08] #3164/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 15:30:28] #3165/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 15:30:39] #3166/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:31:07] #3167/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 15:31:34] #3168/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 15:31:57] #3169/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.309 | conf=0.920 | gap=0.850
[2026-05-12 15:32:11] #3170/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-12 15:32:35] #3171/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:33:07] #3172/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 15:33:24] #3173/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 15:33:40] #3174/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:34:27] #3175/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.389 | conf=0.900 | gap=0.820
[2026-05-12 15:34:59] #3176/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 15:35:26] #3177/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-12 15:35:52] #3178/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 15:36:19] #3179/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:36:50] #3180/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 15:37:20] #3181/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 15:37:48] #3182/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 15:38:16] #3183/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 15:38:46] #3184/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 15:39:20] #3185/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.543 | conf=0.850 | gap=0.750
[2026-05-12 15:39:49] #3186/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 15:40:16] #3187/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 15:40:46] #3188/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 15:41:16] #3189/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 15:41:40] #3190/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:42:03] #3191/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:42:40] #3192/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:43:04] #3193/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 15:43:36] #3194/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 15:43:59] #3195/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:44:22] #3196/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.161 | conf=0.970 | gap=0.950
[2026-05-12 15:44:47] #3197/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 15:45:10] #3198/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-12 15:45:52] #3199/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 15:46:38] #3200/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 15:47:01] #3201/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.169 | conf=0.960 | gap=0.919
[2026-05-12 15:47:27] #3202/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:47:59] #3203/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.707 | conf=0.720 | gap=0.470
[2026-05-12 15:48:24] #3204/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 15:49:12] #3205/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 15:49:58] #3206/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.316 | conf=0.920 | gap=0.850
[2026-05-12 15:50:22] #3207/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:50:47] #3208/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:51:16] #3209/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.309 | conf=0.920 | gap=0.850
[2026-05-12 15:51:45] #3210/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 15:52:23] #3211/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.365 | conf=0.920 | gap=0.870
[2026-05-12 15:52:51] #3212/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 15:53:15] #3213/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:53:46] #3214/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:54:10] #3215/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.459 | conf=0.850 | gap=0.710
[2026-05-12 15:54:34] #3216/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.348 | conf=0.930 | gap=0.910
[2026-05-12 15:55:02] #3217/06057 | true=Stand(0) | pred=Lay-stand(6) | ✗ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 15:55:30] #3218/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.572 | conf=0.820 | gap=0.670
[2026-05-12 15:56:01] #3219/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.572 | conf=0.820 | gap=0.670
[2026-05-12 15:56:32] #3220/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 15:57:03] #3221/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 15:57:33] #3222/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 15:57:59] #3223/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.332 | conf=0.929 | gap=0.899
[2026-05-12 15:58:33] #3224/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 15:58:59] #3225/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:59:31] #3226/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 16:00:01] #3227/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:00:16] #3228/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.721 | conf=0.750 | gap=0.550
[2026-05-12 16:00:48] #3229/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:01:17] #3230/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.572 | conf=0.820 | gap=0.670
[2026-05-12 16:02:21] #3232/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.063 | conf=0.990 | gap=0.985
[2026-05-12 16:02:33] #3233/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.712 | conf=0.750 | gap=0.550
[2026-05-12 16:02:59] #3234/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 16:03:28] #3235/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 16:03:52] #3236/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 16:04:21] #3237/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:05:01] #3238/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:05:52] #3239/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.573 | conf=0.850 | gap=0.750
[2026-05-12 16:06:16] #3240/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.700 | conf=0.650 | gap=0.310
[2026-05-12 16:06:44] #3241/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 16:07:14] #3242/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:07:38] #3243/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-12 16:08:06] #3244/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 16:08:29] #3245/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.112 | conf=0.980 | gap=0.970
[2026-05-12 16:08:55] #3246/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 16:09:09] #3247/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.982 | conf=0.650 | gap=0.450
[2026-05-12 16:09:23] #3248/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:09:54] #3249/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.063 | conf=0.990 | gap=0.985
[2026-05-12 16:10:28] #3250/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 16:10:56] #3251/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-12 16:11:22] #3252/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:11:51] #3253/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 16:12:21] #3254/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 16:12:42] #3255/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:13:13] #3256/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.578 | conf=0.850 | gap=0.750
[2026-05-12 16:13:39] #3257/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:14:16] #3258/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 16:14:46] #3259/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.119 | conf=0.980 | gap=0.970
[2026-05-12 16:15:11] #3260/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 16:15:29] #3261/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.628 | conf=0.820 | gap=0.700
[2026-05-12 16:16:00] #3262/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:16:31] #3263/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 16:17:14] #3264/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:17:27] #3265/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-12 16:17:57] #3266/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 16:18:18] #3267/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:18:31] #3268/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 16:18:59] #3269/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:19:13] #3270/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 16:19:38] #3271/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:19:52] #3272/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=1.110 | conf=0.550 | gap=0.300
[2026-05-12 16:20:17] #3273/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 16:20:47] #3274/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:21:13] #3275/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.445 | conf=0.895 | gap=0.842
[2026-05-12 16:21:40] #3276/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 16:22:11] #3277/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:22:29] #3278/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:23:00] #3279/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:23:16] #3280/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.531 | conf=0.850 | gap=0.730
[2026-05-12 16:23:40] #3281/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 16:24:10] #3282/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 16:24:36] #3283/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:25:08] #3284/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.279 | conf=0.940 | gap=0.900
[2026-05-12 16:25:38] #3285/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 16:26:05] #3286/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:26:26] #3287/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:26:55] #3288/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 16:27:24] #3289/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:27:54] #3290/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.531 | conf=0.850 | gap=0.730
[2026-05-12 16:28:25] #3291/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 16:28:59] #3292/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:29:28] #3293/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 16:30:05] #3294/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 16:30:20] #3295/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-12 16:30:49] #3296/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 16:31:21] #3297/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:31:51] #3298/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 16:32:20] #3299/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:32:58] #3300/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:33:28] #3301/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:33:49] #3302/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:34:41] #3303/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:35:01] #3304/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-12 16:35:32] #3305/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:35:48] #3306/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.816 | conf=0.650 | gap=0.350
[2026-05-12 16:36:24] #3307/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:36:46] #3308/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.435 | conf=0.880 | gap=0.780
[2026-05-12 16:37:15] #3309/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 16:37:38] #3310/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 16:38:01] #3311/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.396 | conf=0.918 | gap=0.898
[2026-05-12 16:38:26] #3312/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.197 | conf=0.960 | gap=0.930
[2026-05-12 16:38:52] #3313/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.154 | conf=0.970 | gap=0.950
[2026-05-12 16:39:08] #3314/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 16:39:34] #3315/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.721 | conf=0.750 | gap=0.550
[2026-05-12 16:39:57] #3316/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 16:40:17] #3317/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:40:43] #3318/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 16:41:06] #3319/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:41:35] #3320/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 16:41:45] #3321/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 16:41:58] #3322/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 16:42:26] #3323/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 16:42:49] #3324/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:43:12] #3325/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:43:34] #3326/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:43:47] #3327/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.968 | conf=0.663 | gap=0.480
[2026-05-12 16:44:14] #3328/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 16:44:42] #3329/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.169 | conf=0.960 | gap=0.919
[2026-05-12 16:45:09] #3330/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.262 | conf=0.947 | gap=0.926
[2026-05-12 16:45:19] #3331/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 16:45:45] #3332/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:46:14] #3333/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 16:46:33] #3334/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:46:55] #3335/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:47:19] #3336/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.678 | conf=0.820 | gap=0.720
[2026-05-12 16:47:39] #3337/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:48:04] #3338/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.337 | conf=0.918 | gap=0.867
[2026-05-12 16:48:33] #3339/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 16:49:05] #3340/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 16:49:47] #3341/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.384 | conf=0.913 | gap=0.843
[2026-05-12 16:50:03] #3342/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.816 | conf=0.650 | gap=0.350
[2026-05-12 16:50:28] #3343/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.119 | conf=0.980 | gap=0.970
[2026-05-12 16:50:51] #3344/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 16:51:20] #3345/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 16:51:52] #3346/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.648 | conf=0.820 | gap=0.720
[2026-05-12 16:52:23] #3347/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:52:44] #3348/06057 | true=Stand(0) | pred=Sit(1) | ✗ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 16:53:07] #3349/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-12 16:53:34] #3350/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 16:53:57] #3351/06057 | true=Stand(0) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
