=== PAMAP2 correct ===


--- Class 0 ---
[2026-05-12 10:27:50] #0001/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.139 conf=0.550 gap=0.250
[2026-05-12 13:25:27] #0542/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 13:25:55] #0543/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.515 conf=0.880 gap=0.830
[2026-05-12 13:26:07] #0544/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.515 conf=0.880 gap=0.830
[2026-05-12 13:26:30] #0545/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.613 conf=0.850 gap=0.800
[2026-05-12 13:26:54] #0546/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.471 conf=0.880 gap=0.800
[2026-05-12 13:27:19] #0547/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.733 conf=0.800 gap=0.700
[2026-05-12 13:27:36] #0549/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 13:27:45] #0550/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.490 conf=0.880 gap=0.830
[2026-05-12 13:28:01] #0551/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 13:28:15] #0552/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.537 conf=0.870 gap=0.800
[2026-05-12 13:28:25] #0553/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 13:28:36] #0554/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.604 conf=0.850 gap=0.780
[2026-05-12 13:28:46] #0555/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 13:29:21] #0558/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 13:29:32] #0559/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 13:29:41] #0560/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.698 conf=0.820 gap=0.740
[2026-05-12 13:30:00] #0561/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 13:30:10] #0562/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 13:30:21] #0563/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.593 conf=0.850 gap=0.770
[2026-05-12 13:30:31] #0564/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 13:31:13] #0566/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.519 conf=0.880 gap=0.830
[2026-05-12 13:31:22] #0567/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-12 13:31:32] #0568/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-12 13:31:43] #0569/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 13:31:53] #0570/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-12 13:32:03] #0571/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.876 conf=0.750 gap=0.650
[2026-05-12 13:32:14] #0572/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.743 conf=0.800 gap=0.700
[2026-05-12 13:32:46] #0574/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 13:32:57] #0575/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.593 conf=0.850 gap=0.770
[2026-05-12 13:33:06] #0576/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 13:33:09] #0577/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 13:34:12] #0578/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 13:34:23] #0579/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 13:34:36] #0580/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.781 conf=0.780 gap=0.660
[2026-05-12 13:34:50] #0581/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 13:35:20] #0582/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 13:35:32] #0583/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.379 conf=0.920 gap=0.890
[2026-05-12 13:35:44] #0584/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.006 conf=0.700 gap=0.580
[2026-05-12 13:35:55] #0585/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-12 13:36:21] #0587/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.960 conf=0.650 gap=0.400
[2026-05-12 13:36:50] #0588/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 13:36:59] #0589/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 13:37:12] #0590/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 13:38:04] #0591/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-12 13:38:15] #0592/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.485 conf=0.880 gap=0.800
[2026-05-12 13:38:29] #0593/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.604 conf=0.850 gap=0.780
[2026-05-12 13:39:27] #0595/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.825 conf=0.750 gap=0.600
[2026-05-12 13:39:42] #0596/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 13:39:53] #0597/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.046 conf=0.500 gap=0.100
[2026-05-12 13:40:36] #0599/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 13:40:46] #0600/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.001 conf=0.600 gap=0.300
[2026-05-12 13:41:15] #0601/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.733 conf=0.800 gap=0.700
[2026-05-12 13:41:47] #0603/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 13:41:58] #0604/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 13:42:09] #0605/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 13:42:17] #0606/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 13:42:57] #0607/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.733 conf=0.800 gap=0.700
[2026-05-12 13:43:41] #0609/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.826 conf=0.750 gap=0.650
[2026-05-12 13:44:05] #0610/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.597 conf=0.850 gap=0.770
[2026-05-12 13:44:29] #0611/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 13:44:42] #0612/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.689 conf=0.820 gap=0.740
[2026-05-12 13:45:12] #0614/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.876 conf=0.750 gap=0.650
[2026-05-12 13:46:05] #0617/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.613 conf=0.850 gap=0.780
[2026-05-12 13:46:15] #0618/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.750 conf=0.800 gap=0.720
[2026-05-12 13:46:28] #0619/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.140 conf=0.420 gap=0.020
[2026-05-12 13:46:38] #0620/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 13:47:16] #0622/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.709 conf=0.820 gap=0.750
[2026-05-12 13:47:45] #0623/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.709 conf=0.820 gap=0.750
[2026-05-12 13:47:54] #0624/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.593 conf=0.850 gap=0.770
[2026-05-12 13:48:03] #0625/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.706 conf=0.780 gap=0.630
[2026-05-12 13:48:56] #0627/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.593 conf=0.850 gap=0.770
[2026-05-12 13:49:21] #0629/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.604 conf=0.850 gap=0.780
[2026-05-12 13:50:40] #0632/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-12 13:51:05] #0633/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.613 conf=0.830 gap=0.730
[2026-05-12 13:51:14] #0634/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.490 conf=0.880 gap=0.830
[2026-05-12 13:51:30] #0635/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-12 13:52:07] #0637/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 13:52:19] #0638/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.613 conf=0.850 gap=0.780
[2026-05-12 13:52:22] #0639/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.384 conf=0.920 gap=0.890
[2026-05-12 13:52:32] #0640/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.783 conf=0.770 gap=0.670
[2026-05-12 13:52:44] #0641/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 13:53:20] #0643/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.593 conf=0.850 gap=0.770
[2026-05-12 13:54:42] #0647/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 13:54:53] #0648/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.701 conf=0.820 gap=0.750
[2026-05-12 13:55:01] #0649/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-12 13:55:20] #0650/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.462 conf=0.900 gap=0.870
[2026-05-12 13:55:36] #0651/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 13:56:08] #0653/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.835 conf=0.750 gap=0.600
[2026-05-12 13:56:21] #0654/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 13:57:53] #0658/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.876 conf=0.750 gap=0.650
[2026-05-12 13:58:00] #0659/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 13:58:24] #0661/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 13:58:31] #0662/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 13:58:44] #0663/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.613 conf=0.850 gap=0.780
[2026-05-12 13:58:56] #0664/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 13:59:06] #0665/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.825 conf=0.750 gap=0.600
[2026-05-12 13:59:18] #0666/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.688 conf=0.800 gap=0.680
[2026-05-12 14:00:22] #0667/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 14:00:36] #0668/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:00:47] #0669/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 14:01:03] #0670/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-12 14:01:19] #0671/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.010 conf=0.450 gap=0.050
[2026-05-12 14:01:23] #0672/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 14:01:33] #0673/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.647 conf=0.820 gap=0.700
[2026-05-12 14:01:45] #0674/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.515 conf=0.880 gap=0.830
[2026-05-12 14:01:58] #0675/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 14:02:28] #0677/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.515 conf=0.880 gap=0.830
[2026-05-12 14:02:43] #0678/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 14:02:56] #0679/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.375 conf=0.900 gap=0.820
[2026-05-12 14:03:09] #0680/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.067 conf=0.600 gap=0.350
[2026-05-12 14:04:02] #0682/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-12 14:04:16] #0683/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.876 conf=0.750 gap=0.650
[2026-05-12 14:04:36] #0684/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.533 conf=0.880 gap=0.850
[2026-05-12 14:05:40] #0687/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 14:05:54] #0688/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.593 conf=0.850 gap=0.770
[2026-05-12 14:06:22] #0689/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.627 conf=0.850 gap=0.800
[2026-05-12 14:06:31] #0690/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 14:06:46] #0691/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 14:07:35] #0693/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.698 conf=0.820 gap=0.740
[2026-05-12 14:08:02] #0694/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.537 conf=0.870 gap=0.800
[2026-05-12 14:08:15] #0695/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.428 conf=0.900 gap=0.850
[2026-05-12 14:08:46] #0696/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-12 14:10:13] #0699/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 14:11:17] #0702/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 14:11:21] #0703/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.604 conf=0.850 gap=0.780
[2026-05-12 14:11:59] #0705/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 14:12:10] #0706/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:12:21] #0707/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.688 conf=0.800 gap=0.680
[2026-05-12 14:13:21] #0710/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.733 conf=0.800 gap=0.700
[2026-05-12 14:13:43] #0712/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.740 conf=0.780 gap=0.630
[2026-05-12 14:14:25] #0713/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 14:14:36] #0714/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.139 conf=0.550 gap=0.250
[2026-05-12 14:14:46] #0715/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.709 conf=0.820 gap=0.750
[2026-05-12 14:14:59] #0716/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.515 conf=0.880 gap=0.830
[2026-05-12 14:15:10] #0717/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:16:18] #0721/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.453 conf=0.900 gap=0.860
[2026-05-12 14:16:44] #0722/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 14:17:53] #0725/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.887 conf=0.750 gap=0.650
[2026-05-12 14:18:06] #0726/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.155 conf=0.500 gap=0.150
[2026-05-12 14:18:14] #0727/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.453 conf=0.900 gap=0.860
[2026-05-12 14:18:27] #0728/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.428 conf=0.900 gap=0.850
[2026-05-12 14:18:39] #0729/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.515 conf=0.880 gap=0.830
[2026-05-12 14:18:50] #0730/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.783 conf=0.770 gap=0.670
[2026-05-12 14:19:02] #0731/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 14:19:14] #0732/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 14:19:29] #0733/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.453 conf=0.900 gap=0.860
[2026-05-12 14:20:28] #0734/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 14:20:42] #0735/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.960 conf=0.650 gap=0.400
[2026-05-12 14:21:07] #0736/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.593 conf=0.850 gap=0.770
[2026-05-12 14:21:27] #0737/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.010 conf=0.700 gap=0.600
[2026-05-12 14:21:41] #0738/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.722 conf=0.800 gap=0.680
[2026-05-12 14:21:59] #0739/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-12 14:22:16] #0740/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-12 14:22:29] #0741/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.203 conf=0.450 gap=0.070
[2026-05-12 14:22:52] #0742/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:23:18] #0743/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 14:23:27] #0744/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.964 conf=0.700 gap=0.550
[2026-05-12 14:23:40] #0745/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.613 conf=0.850 gap=0.780
[2026-05-12 14:23:52] #0746/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.613 conf=0.850 gap=0.780
[2026-05-12 14:24:04] #0747/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.490 conf=0.880 gap=0.830
[2026-05-12 14:24:33] #0749/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.876 conf=0.750 gap=0.650
[2026-05-12 14:24:43] #0750/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.960 conf=0.650 gap=0.400
[2026-05-12 14:24:55] #0751/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-12 14:25:06] #0752/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.515 conf=0.880 gap=0.830
[2026-05-12 14:25:47] #0754/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 14:26:58] #0757/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.444 conf=0.900 gap=0.860
[2026-05-12 14:27:10] #0758/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 14:27:52] #0759/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.733 conf=0.800 gap=0.700
[2026-05-12 14:28:04] #0760/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 14:28:15] #0761/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 14:29:45] #0764/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.878 conf=0.720 gap=0.540
[2026-05-12 14:30:18] #0765/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-12 14:30:33] #0766/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-12 14:30:43] #0767/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.285 conf=0.450 gap=0.150
[2026-05-12 14:30:53] #0768/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.733 conf=0.800 gap=0.700
[2026-05-12 14:31:22] #0770/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.876 conf=0.750 gap=0.650
[2026-05-12 14:32:08] #0772/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.568 conf=0.850 gap=0.770
[2026-05-12 14:32:34] #0774/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 14:33:15] #0776/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.462 conf=0.900 gap=0.870
[2026-05-12 14:33:43] #0778/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-12 14:34:17] #0780/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.613 conf=0.850 gap=0.780
[2026-05-12 14:34:28] #0781/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=1.156 conf=0.450 gap=0.070
[2026-05-12 14:34:39] #0782/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 14:35:13] #0784/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.515 conf=0.880 gap=0.830
[2026-05-12 14:35:43] #0786/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-12 14:35:57] #0787/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.826 conf=0.750 gap=0.650
[2026-05-12 14:36:06] #0788/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-12 14:36:16] #0789/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 14:36:30] #0790/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 14:36:42] #0791/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.462 conf=0.900 gap=0.870
[2026-05-12 14:36:58] #0792/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-12 14:37:10] #0793/01989 | true=standing(2) | pred=standing(2) | ✓ | ent=0.593 conf=0.850 gap=0.770
