[2026-05-11 11:02:36] Class 2 (Talk-sit) 软标签生成开始
[2026-05-11 11:02:36]   QUICK=False LIMIT=50
[2026-05-11 11:02:36]   温度=0.8 (from api_config)
[2026-05-11 11:02:36]   本类: 5799窗口 (仅加载本类, 内存友好)
[2026-05-11 11:02:36]   实际生成: 5799 窗口
[2026-05-11 11:03:05] #0001/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 12:28:23] #2462/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.112 | conf=0.980 | gap=0.970
[2026-05-12 12:28:55] #2463/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 12:29:31] #2464/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:30:12] #2465/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.471 | conf=0.880 | gap=0.800
[2026-05-12 12:30:40] #2466/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 12:31:27] #2467/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.395 | conf=0.529 | gap=0.353
[2026-05-12 12:32:05] #2468/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=1.556 | conf=0.579 | gap=0.526
[2026-05-12 12:32:34] #2469/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 12:33:45] #2470/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 12:34:10] #2471/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.262 | conf=0.947 | gap=0.926
[2026-05-12 12:34:30] #2472/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.863 | conf=0.700 | gap=0.500
[2026-05-12 12:34:52] #2473/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-12 12:35:31] #2474/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 12:35:57] #2475/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 12:36:30] #2476/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:36:53] #2477/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-12 12:38:04] #2478/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:39:51] #2479/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 12:40:19] #2480/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.253 | conf=0.949 | gap=0.929
[2026-05-12 12:40:19]   [2480/5799] acc=402/2480=16.2% filtered=1546/2480
[2026-05-12 12:42:00] #2481/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:42:53] #2482/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 12:43:16] #2483/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 12:43:42] #2484/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.817 | conf=0.550 | gap=0.470
[2026-05-12 12:44:07] #2485/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 12:44:39] #2486/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.803 | conf=0.550 | gap=0.450
[2026-05-12 12:45:02] #2487/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:45:48] #2488/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 12:46:09] #2489/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:46:28] #2490/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:47:15] #2491/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-12 12:48:08] #2492/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:49:28] #2493/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 12:50:08] #2494/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 12:50:37] #2495/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.103 | conf=0.729 | gap=0.646
[2026-05-12 12:51:09] #2496/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.660 | conf=0.824 | gap=0.765
[2026-05-12 12:51:37] #2497/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:52:01] #2498/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 12:52:27] #2499/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.302 | conf=0.928 | gap=0.876
[2026-05-12 12:52:57] #2500/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 12:52:57]   [2500/5799] acc=404/2500=16.2% filtered=1564/2500
[2026-05-12 12:53:34] #2501/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.619 | conf=0.350 | gap=0.050
[2026-05-12 12:53:58] #2502/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.170 | conf=0.969 | gap=0.959
[2026-05-12 12:55:22] #2503/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 12:55:42] #2504/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 12:56:52] #2505/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 12:58:19] #2506/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-12 12:59:00] #2507/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=1.313 | conf=0.700 | gap=0.600
[2026-05-12 12:59:26] #2508/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:00:33] #2509/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.586 | conf=0.333 | gap=0.056
[2026-05-12 13:00:59] #2510/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.257 | conf=0.948 | gap=0.928
[2026-05-12 13:02:18] #2511/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 13:02:34] #2512/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.990 | conf=0.579 | gap=0.263
[2026-05-12 13:03:05] #2513/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 13:03:51] #2514/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 13:04:22] #2515/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.742 | conf=0.490 | gap=0.245
[2026-05-12 13:05:05] #2516/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:05:33] #2517/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 13:05:48] #2518/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.110 | conf=0.550 | gap=0.300
[2026-05-12 13:06:19] #2519/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 13:06:41] #2520/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.390 | conf=0.909 | gap=0.859
[2026-05-12 13:06:41]   [2520/5799] acc=408/2520=16.2% filtered=1581/2520
[2026-05-12 13:07:16] #2521/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:07:58] #2522/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.571 | conf=0.850 | gap=0.750
[2026-05-12 13:08:26] #2523/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.190 | conf=0.700 | gap=0.600
[2026-05-12 13:08:51] #2524/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.391 | conf=0.918 | gap=0.888
[2026-05-12 13:09:14] #2525/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-12 13:09:37] #2526/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 13:10:16] #2527/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 13:10:41] #2528/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-12 13:11:21] #2529/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.262 | conf=0.947 | gap=0.926
[2026-05-12 13:11:49] #2530/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:12:12] #2531/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:12:32] #2532/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 13:13:00] #2533/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 13:13:24] #2534/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.288 | conf=0.940 | gap=0.910
[2026-05-12 13:13:54] #2535/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.242 | conf=0.947 | gap=0.916
[2026-05-12 13:14:52] #2536/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 13:16:23] #2537/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.581 | conf=0.845 | gap=0.763
[2026-05-12 13:16:58] #2538/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:17:45] #2539/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.826 | conf=0.737 | gap=0.579
[2026-05-12 13:18:23] #2540/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 13:18:23]   [2540/5799] acc=412/2540=16.2% filtered=1601/2540
[2026-05-12 13:18:47] #2541/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.488 | conf=0.880 | gap=0.820
[2026-05-12 13:19:10] #2542/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.648 | conf=0.820 | gap=0.720
[2026-05-12 13:19:39] #2543/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.257 | conf=0.948 | gap=0.928
[2026-05-12 13:20:54] #2544/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:21:35] #2545/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 13:21:56] #2546/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:22:19] #2547/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:22:56] #2548/05799 | true=Talk-sit(2) | pred=Stand-sit(4) | ✗ | ent=0.905 | conf=0.700 | gap=0.500
[2026-05-12 13:23:23] #2549/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.664 | conf=0.820 | gap=0.740
[2026-05-12 13:24:07] #2550/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:24:33] #2551/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 13:24:59] #2552/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-12 13:25:25] #2553/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:26:09] #2554/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:26:39] #2555/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.154 | conf=0.743 | gap=0.644
[2026-05-12 13:27:06] #2556/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.600 | conf=0.550 | gap=0.350
[2026-05-12 13:27:30] #2557/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:27:56] #2558/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 13:28:22] #2559/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 13:28:50] #2560/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:28:50]   [2560/5799] acc=415/2560=16.2% filtered=1620/2560
[2026-05-12 13:29:21] #2561/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.574 | conf=0.850 | gap=0.770
[2026-05-12 13:29:45] #2562/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:30:20] #2563/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-12 13:30:43] #2564/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:31:18] #2565/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:32:00] #2566/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.113 | conf=0.980 | gap=0.970
[2026-05-12 13:32:41] #2567/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:33:58] #2568/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 13:34:28] #2569/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.349 | conf=0.889 | gap=0.778
[2026-05-12 13:34:53] #2570/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-12 13:35:15] #2571/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.391 | conf=0.918 | gap=0.888
[2026-05-12 13:35:58] #2572/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 13:36:21] #2573/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:37:07] #2574/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.197 | conf=0.529 | gap=0.235
[2026-05-12 13:37:32] #2575/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 13:38:21] #2576/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 13:39:07] #2577/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.203 | conf=0.588 | gap=0.412
[2026-05-12 13:39:41] #2578/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 13:41:00] #2579/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:41:40] #2580/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:41:40]   [2580/5799] acc=418/2580=16.2% filtered=1640/2580
[2026-05-12 13:42:07] #2581/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.599 | conf=0.389 | gap=0.111
[2026-05-12 13:42:38] #2582/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.342 | conf=0.917 | gap=0.865
[2026-05-12 13:43:09] #2583/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.420 | conf=0.900 | gap=0.840
[2026-05-12 13:43:54] #2584/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.175 | conf=0.970 | gap=0.960
[2026-05-12 13:44:24] #2585/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.344 | conf=0.650 | gap=0.500
[2026-05-12 13:44:49] #2586/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:45:40] #2587/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 13:46:04] #2588/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 13:46:33] #2589/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.172 | conf=0.969 | gap=0.959
[2026-05-12 13:47:14] #2590/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.873 | conf=0.720 | gap=0.570
[2026-05-12 13:47:45] #2591/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.664 | conf=0.820 | gap=0.740
[2026-05-12 13:48:12] #2592/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.790 | conf=0.720 | gap=0.500
[2026-05-12 13:48:58] #2593/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.119 | conf=0.980 | gap=0.970
[2026-05-12 13:49:13] #2594/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.166 | conf=0.550 | gap=0.350
[2026-05-12 13:49:39] #2595/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 13:50:02] #2596/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:50:30] #2597/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.624 | conf=0.820 | gap=0.700
[2026-05-12 13:50:59] #2598/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 13:51:26] #2599/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-12 13:51:49] #2600/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 13:51:49]   [2600/5799] acc=420/2600=16.2% filtered=1659/2600
[2026-05-12 13:52:20] #2601/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 13:53:58] #2602/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.356 | conf=0.918 | gap=0.867
[2026-05-12 13:54:29] #2603/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=1.064 | conf=0.700 | gap=0.550
[2026-05-12 13:55:03] #2604/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=1.360 | conf=0.700 | gap=0.650
[2026-05-12 13:55:47] #2605/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-12 13:56:28] #2606/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=2.017 | conf=0.350 | gap=0.050
[2026-05-12 13:57:05] #2607/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-12 13:57:29] #2608/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 13:58:12] #2609/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.626 | conf=0.825 | gap=0.722
[2026-05-12 13:58:36] #2610/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:59:23] #2611/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:00:03] #2612/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:00:36] #2613/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 14:01:07] #2614/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 14:01:39] #2615/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=1.913 | conf=0.450 | gap=0.250
[2026-05-12 14:02:18] #2616/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=1.708 | conf=0.350 | gap=0.050
[2026-05-12 14:02:51] #2617/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.444 | conf=0.882 | gap=0.824
[2026-05-12 14:03:25] #2618/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:03:50] #2619/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 14:04:32] #2620/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:04:32]   [2620/5799] acc=423/2620=16.1% filtered=1676/2620
[2026-05-12 14:05:11] #2621/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 14:05:46] #2622/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:06:11] #2623/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.396 | conf=0.918 | gap=0.898
[2026-05-12 14:07:09] #2624/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-12 14:07:49] #2625/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 14:08:14] #2626/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:08:59] #2627/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:09:30] #2628/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.838 | conf=0.778 | gap=0.722
[2026-05-12 14:10:02] #2629/05799 | true=Talk-sit(2) | pred=Lay-stand(6) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 14:10:27] #2630/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-12 14:10:52] #2631/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:11:27] #2632/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 14:11:54] #2633/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:12:23] #2634/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-12 14:12:48] #2635/05799 | true=Talk-sit(2) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:13:26] #2636/05799 | true=Talk-sit(2) | pred=Talk-sit(2) | ✓ | ent=0.823 | conf=0.820 | gap=0.760
[2026-05-12 14:13:52] #2637/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 14:14:39] #2638/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.507 | conf=0.870 | gap=0.790
[2026-05-12 14:15:07] #2639/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 14:15:34] #2640/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 14:15:34]   [2640/5799] acc=425/2640=16.1% filtered=1696/2640
[2026-05-12 14:16:05] #2641/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 14:16:54] #2642/05799 | true=Talk-sit(2) | pred=Talk-stand(3) | ✗ | ent=0.799 | conf=0.837 | gap=0.816
[2026-05-12 14:17:25] #2643/05799 | true=Talk-sit(2) | pred=Stand(0) | ✗ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 14:17:53] #2644/05799 | true=Talk-sit(2) | pred=Sit(1) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
