[2026-05-11 11:04:37] Class 14 (Run) 软标签生成开始
[2026-05-11 11:04:37]   QUICK=False LIMIT=50
[2026-05-11 11:04:37]   温度=0.8 (from api_config)
[2026-05-11 11:04:37]   本类: 1916窗口 (仅加载本类, 内存友好)
[2026-05-11 11:04:37]   实际生成: 1916 窗口
[2026-05-11 11:05:05] #0001/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 16:54:26] #1181/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:54:45] #1182/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 16:55:00] #1183/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:55:15] #1184/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:55:29] #1185/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:55:38] #1186/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:55:52] #1187/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:56:05] #1188/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:56:21] #1189/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 16:56:49] #1190/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 16:57:16] #1191/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-11 16:57:26] #1192/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:57:38] #1193/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:57:55] #1194/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:58:23] #1195/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 16:58:58] #1196/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 16:59:39] #1197/01916 | true=Run(14) | pred=Push-up(9) | ✗ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-11 16:59:52] #1198/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:00:04] #1199/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 17:00:24] #1200/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-11 17:00:24]   [1200/1916] acc=977/1200=81.4% filtered=1189/1200
[2026-05-11 17:00:39] #1201/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-11 17:00:51] #1202/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:01:06] #1203/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:01:20] #1204/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:01:29] #1205/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:01:44] #1206/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.154 | conf=0.970 | gap=0.950
[2026-05-11 17:02:17] #1207/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 17:03:04] #1208/01916 | true=Run(14) | pred=Stair-down(16) | ✗ | ent=0.889 | conf=0.750 | gap=0.610
[2026-05-11 17:03:12] #1209/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:03:27] #1210/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:03:42] #1211/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:03:54] #1212/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:04:25] #1213/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.688 | conf=0.550 | gap=0.100
[2026-05-11 17:04:38] #1214/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 17:04:53] #1215/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:05:06] #1216/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:05:23] #1217/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:09:33] #1218/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 17:09:54] #1219/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 17:19:37] Class 14 (Run) 软标签生成开始
[2026-05-11 17:19:37]   QUICK=False LIMIT=50
[2026-05-11 17:19:37]   温度=0.8 (from api_config)
[2026-05-11 17:19:37]   本类: 1916窗口 (仅加载本类, 内存友好)
[2026-05-11 17:19:37]   实际生成: 1916 窗口
[2026-05-11 17:19:37]   续传: 1215/1916
[2026-05-11 17:19:54] #1216/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:20:10] #1217/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:20:39] #1218/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:20:56] #1219/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:21:11] #1220/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 17:21:11]   [1220/1916] acc=994/1220=81.5% filtered=5/1220
[2026-05-11 17:21:24] #1221/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:21:38] #1222/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:21:48] #1223/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:22:23] #1224/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 17:22:35] #1225/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:23:02] #1226/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.471 | conf=0.820 | gap=0.640
[2026-05-11 17:23:25] #1227/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:23:39] #1228/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:24:03] #1229/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:24:31] #1230/01916 | true=Run(14) | pred=Stair-up(15) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:25:02] #1231/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-11 17:25:35] #1232/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:25:46] #1233/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:25:59] #1234/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 17:26:22] #1235/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:26:40] #1236/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-11 17:26:53] #1237/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:27:42] #1238/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 17:28:15] #1239/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:28:33] #1240/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:28:33]   [1240/1916] acc=1011/1240=81.5% filtered=25/1240
[2026-05-11 17:28:48] #1241/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:29:19] #1242/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 17:29:32] #1243/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:30:02] #1244/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-11 17:30:11] #1245/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:30:26] #1246/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:30:37] #1247/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:30:52] #1248/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:31:22] #1249/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 17:31:55] #1250/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 17:32:09] #1251/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 17:32:24] #1252/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 17:33:02] #1253/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 17:33:16] #1254/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:33:55] #1255/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:34:10] #1256/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:34:32] #1257/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:35:03] #1258/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 17:35:32] #1259/01916 | true=Run(14) | pred=Pick(7) | ✗ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-11 17:35:43] #1260/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 17:35:43]   [1260/1916] acc=1027/1260=81.5% filtered=45/1260
[2026-05-11 17:36:11] #1261/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:36:43] #1262/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.168 | conf=0.960 | gap=0.920
[2026-05-11 17:36:56] #1263/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 17:37:09] #1264/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 17:37:22] #1265/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:37:37] #1266/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:37:46] #1267/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:38:01] #1268/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:38:24] #1269/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 17:38:41] #1270/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:39:13] #1271/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:39:49] #1272/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:40:25] #1273/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:40:46] #1274/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:40:59] #1275/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:41:10] #1276/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 17:41:42] #1277/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:41:52] #1278/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:42:06] #1279/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:42:18] #1280/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:42:18]   [1280/1916] acc=1045/1280=81.6% filtered=65/1280
[2026-05-11 17:42:48] #1281/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 17:43:21] #1282/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 17:43:50] #1283/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:44:26] #1284/01916 | true=Run(14) | pred=Talk-stand(3) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 17:44:57] #1285/01916 | true=Run(14) | pred=Stair-down(16) | ✗ | ent=0.990 | conf=0.750 | gap=0.680
[2026-05-11 17:45:29] #1286/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 17:45:43] #1287/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:46:17] #1288/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:46:28] #1289/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:46:41] #1290/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 17:46:51] #1291/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:46:59] #1292/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:47:27] #1293/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:47:56] #1294/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:48:31] #1295/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 17:48:49] #1296/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 17:49:05] #1297/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 17:49:30] #1298/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:49:46] #1299/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 17:50:20] #1300/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:50:20]   [1300/1916] acc=1059/1300=81.5% filtered=85/1300
[2026-05-11 17:50:33] #1301/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:50:48] #1302/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 17:50:58] #1303/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:51:28] #1304/01916 | true=Run(14) | pred=Stair-up(15) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 17:51:45] #1305/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:51:59] #1306/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 17:52:31] #1307/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:52:44] #1308/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:53:11] #1309/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:53:30] #1310/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 17:53:43] #1311/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:53:57] #1312/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:54:06] #1313/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:54:20] #1314/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:54:39] #1315/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 17:54:53] #1316/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 17:55:03] #1317/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:55:32] #1318/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:55:50] #1319/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.100 | conf=0.980 | gap=0.959
[2026-05-11 17:58:26] #1320/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 17:58:30]   [1320/1916] acc=1077/1320=81.6% filtered=105/1320
[2026-05-11 18:21:40] Class 14 (Run) 软标签生成开始
[2026-05-11 18:21:40]   QUICK=False LIMIT=50
[2026-05-11 18:21:40]   温度=0.8 (from api_config)
[2026-05-11 18:21:40]   本类: 1916窗口 (仅加载本类, 内存友好)
[2026-05-11 18:21:40]   实际生成: 1916 窗口
[2026-05-11 18:21:40]   续传: 1320/1916
[2026-05-11 18:21:52] #1321/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:22:04] #1322/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 18:22:13] #1323/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 18:22:35] #1324/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 18:22:48] #1325/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 18:23:02] #1326/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 18:23:31] #1327/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:23:44] #1328/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:24:13] #1329/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:24:28] #1330/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:24:44] #1331/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 18:24:54] #1332/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 18:25:02] #1333/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 18:25:16] #1334/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 18:25:23] #1335/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 18:25:34] #1336/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:25:48] #1337/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 18:26:09] #1338/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:26:33] #1339/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:26:42] #1340/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:26:42]   [1340/1916] acc=1095/1340=81.7% filtered=20/1340
[2026-05-11 18:27:20] #1341/01916 | true=Run(14) | pred=Push-up(9) | ✗ | ent=1.433 | conf=0.550 | gap=0.450
[2026-05-11 18:27:34] #1342/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:27:53] #1343/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:28:18] #1344/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 18:28:32] #1345/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 18:28:58] #1346/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 18:29:24] #1347/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 18:29:38] #1348/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:30:02] #1349/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 18:30:30] #1350/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:30:57] #1351/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 18:31:24] #1352/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 18:31:35] #1353/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 18:31:45] #1354/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 18:32:28] #1355/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:33:11] #1356/01916 | true=Run(14) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 18:33:38] #1357/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 18:33:53] #1358/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:34:23] #1359/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 18:34:38] #1360/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 18:34:38]   [1360/1916] acc=1109/1360=81.5% filtered=40/1360
[2026-05-11 18:34:50] #1361/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:35:07] #1362/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 18:35:23] #1363/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.269 | conf=0.940 | gap=0.910
[2026-05-11 18:35:36] #1364/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:35:52] #1365/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:36:03] #1366/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 18:36:15] #1367/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 18:36:30] #1368/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.269 | conf=0.940 | gap=0.910
[2026-05-11 18:36:42] #1369/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
