[2026-05-11 11:03:56] #0001/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 13:53:51] #2501/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-12 13:55:31] #2504/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 13:59:50] #2510/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 14:00:30] #2511/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.685 | conf=0.850 | gap=0.810
[2026-05-12 14:00:47] #2512/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 14:01:00] #2513/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 14:03:13] #2517/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 14:04:05] #2518/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.534 | conf=0.859 | gap=0.758
[2026-05-12 14:04:47] #2519/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-12 14:05:46] #2520/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 14:06:52] #2522/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.571 | conf=0.850 | gap=0.750
[2026-05-12 14:08:29] #2524/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.336 | conf=0.895 | gap=0.789
[2026-05-12 14:08:49] #2525/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.566 | conf=0.850 | gap=0.750
[2026-05-12 14:09:19] #2526/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 14:09:52] #2527/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.230 | conf=0.939 | gap=0.878
[2026-05-12 14:11:12] #2530/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 14:11:52] #2531/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 14:12:08] #2532/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.451 | conf=0.833 | gap=0.667
[2026-05-12 14:12:46] #2533/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 14:13:51] #2535/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.830 | conf=0.800 | gap=0.750
[2026-05-12 14:14:21] #2536/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-12 14:15:38] #2538/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 14:16:35] #2539/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:16:49] #2540/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 14:17:36] #2541/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 14:18:41] #2543/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.137 | conf=0.969 | gap=0.939
[2026-05-12 14:19:18] #2544/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:19:33] #2545/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 14:20:14] #2546/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.878 | conf=0.800 | gap=0.750
[2026-05-12 14:20:46] #2547/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.516 | conf=0.880 | gap=0.820
[2026-05-12 14:21:18] #2548/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 14:21:58] #2550/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.480 | conf=0.895 | gap=0.863
[2026-05-12 14:22:41] #2552/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:23:57] #2554/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 14:24:32] #2555/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.938 | conf=0.600 | gap=0.350
[2026-05-12 14:28:15] #2561/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 14:28:53] #2562/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 14:29:54] #2564/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.610 | conf=0.880 | gap=0.860
[2026-05-12 14:30:09] #2565/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 14:30:50] #2566/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-12 14:31:21] #2567/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.269 | conf=0.939 | gap=0.898
[2026-05-12 14:33:11] #2570/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 14:33:57] #2572/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 14:34:10] #2573/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 14:34:45] #2574/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.998 | conf=0.750 | gap=0.700
[2026-05-12 14:36:04] #2577/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.106 | conf=0.450 | gap=0.050
[2026-05-12 14:36:19] #2578/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 14:37:58] #2581/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.955 | conf=0.647 | gap=0.412
[2026-05-12 14:40:29] #2586/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-12 14:40:59] #2587/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.169 | conf=0.960 | gap=0.919
[2026-05-12 14:41:15] #2588/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 14:44:25] #2592/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 14:45:08] #2593/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-12 14:46:32] #2596/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.560 | conf=0.870 | gap=0.820
[2026-05-12 14:49:11] #2599/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.466 | conf=0.686 | gap=0.637
[2026-05-12 14:50:48] #2602/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 14:51:36] #2603/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
[2026-05-12 14:53:26] #2606/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:53:39] #2607/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:54:09] #2608/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 14:55:12] #2610/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 14:56:08] #2612/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.864 | conf=0.650 | gap=0.370
[2026-05-12 14:58:56] #2616/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:59:15] #2617/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 14:59:48] #2618/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-12 15:00:27] #2619/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 15:01:11] #2620/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.702 | conf=0.850 | gap=0.820
[2026-05-12 15:01:27] #2621/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-12 15:02:36] #2623/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:03:05] #2624/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.558 | conf=0.673 | gap=0.654
[2026-05-12 15:04:04] #2626/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:05:49] #2629/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 15:06:29] #2630/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.707 | conf=0.850 | gap=0.800
[2026-05-12 15:06:48] #2631/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-12 15:07:24] #2632/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 15:08:06] #2633/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 15:08:41] #2634/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.645 | conf=0.820 | gap=0.740
[2026-05-12 15:09:34] #2635/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-12 15:10:16] #2636/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 15:12:24] #2640/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 15:13:32] #2642/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 15:14:05] #2643/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.337 | conf=0.680 | gap=0.630
[2026-05-12 15:14:58] #2644/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.741 | conf=0.850 | gap=0.820
[2026-05-12 15:15:28] #2645/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:16:26] #2647/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 15:17:16] #2648/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:17:36] #2649/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 15:17:50] #2650/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 15:18:23] #2651/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 15:19:20] #2652/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-12 15:20:02] #2653/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 15:22:14] #2657/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.063 | conf=0.750 | gap=0.700
[2026-05-12 15:23:03] #2658/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 15:24:06] #2660/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:25:05] #2662/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.536 | conf=0.876 | gap=0.825
[2026-05-12 15:26:10] #2664/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.659 | conf=0.780 | gap=0.600
[2026-05-12 15:26:46] #2665/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.374 | conf=0.876 | gap=0.753
[2026-05-12 15:27:33] #2666/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-12 15:28:16] #2668/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 15:29:15] #2670/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.929 | conf=0.750 | gap=0.650
[2026-05-12 15:31:47] #2674/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-12 15:32:30] #2676/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.557 | conf=0.833 | gap=0.722
[2026-05-12 15:34:39] #2679/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 15:34:59] #2680/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 15:35:29] #2681/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 15:36:59] #2684/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:37:12] #2685/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 15:40:34] #2690/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 15:42:50] #2693/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 15:44:59] #2696/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.669 | conf=0.850 | gap=0.800
[2026-05-12 15:46:02] #2698/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 15:46:45] #2699/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.469 | conf=0.650 | gap=0.600
[2026-05-12 15:47:35] #2700/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 15:50:53] #2705/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 15:52:00] #2707/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.850 | gap=0.820
[2026-05-12 15:53:20] #2709/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.721 | conf=0.850 | gap=0.820
[2026-05-12 15:53:54] #2710/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 15:55:37] #2714/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 15:57:27] #2716/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-12 15:59:17] #2719/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-12 16:01:04] #2722/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:02:12] #2724/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 16:02:47] #2725/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 16:03:16] #2726/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.365 | conf=0.920 | gap=0.870
[2026-05-12 16:03:36] #2727/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.558 | conf=0.870 | gap=0.815
[2026-05-12 16:04:21] #2729/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 16:05:37] #2731/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.727 | conf=0.850 | gap=0.820
[2026-05-12 16:08:10] #2735/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.876 | conf=0.750 | gap=0.650
[2026-05-12 16:08:26] #2736/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 16:08:41] #2737/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.651 | conf=0.850 | gap=0.800
[2026-05-12 16:09:12] #2738/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 16:09:26] #2739/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 16:12:49] #2745/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 16:13:22] #2746/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 16:16:02] #2750/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 16:16:18] #2751/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 16:16:47] #2752/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.374 | conf=0.876 | gap=0.753
[2026-05-12 16:17:30] #2754/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.426 | conf=0.889 | gap=0.833
[2026-05-12 16:18:25] #2756/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.557 | conf=0.474 | gap=0.316
[2026-05-12 16:18:59] #2757/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 16:19:28] #2758/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:19:55] #2759/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 16:20:28] #2760/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-12 16:20:43] #2761/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.075 | conf=0.650 | gap=0.500
[2026-05-12 16:23:28] #2764/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 16:24:03] #2765/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:24:31] #2766/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:24:51] #2767/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.951 | conf=0.632 | gap=0.368
[2026-05-12 16:25:52] #2769/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 16:26:20] #2770/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 16:27:35] #2773/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-12 16:27:50] #2774/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 16:28:04] #2775/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-12 16:28:38] #2776/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.850 | gap=0.820
[2026-05-12 16:29:11] #2777/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
[2026-05-12 16:29:26] #2778/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 16:30:09] #2779/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 16:30:38] #2780/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.585 | conf=0.850 | gap=0.750
[2026-05-12 16:31:19] #2781/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:33:10] #2785/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:34:26] #2787/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 16:35:27] #2788/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.850 | gap=0.820
[2026-05-12 16:36:02] #2789/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-12 16:36:43] #2790/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.963 | conf=0.700 | gap=0.500
[2026-05-12 16:37:21] #2792/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:37:47] #2793/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 16:38:35] #2794/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.500 | conf=0.900 | gap=0.880
[2026-05-12 16:38:48] #2795/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 16:40:22] #2797/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 16:41:02] #2798/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.278 | conf=0.650 | gap=0.530
[2026-05-12 16:41:18] #2799/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.798 | conf=0.789 | gap=0.716
[2026-05-12 16:41:54] #2800/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 16:42:26] #2801/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.091 | conf=0.750 | gap=0.700
[2026-05-12 16:44:37] #2804/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:45:20] #2805/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 16:45:46] #2806/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-12 16:46:49] #2808/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:47:22] #2809/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-12 16:47:57] #2810/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 16:48:36] #2811/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.585 | conf=0.850 | gap=0.750
[2026-05-12 16:49:01] #2812/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 16:49:42] #2814/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 16:50:45] #2816/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.688 | gap=0.375
[2026-05-12 16:52:21] #2819/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-12 16:52:59] #2820/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 16:54:15] #2823/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-12 16:54:44] #2824/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 16:56:57] #2827/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.472 | conf=0.900 | gap=0.860
[2026-05-12 17:00:51] #2834/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 17:01:06] #2835/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 17:01:20] #2836/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 17:01:36] #2837/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.761 | conf=0.778 | gap=0.667
[2026-05-12 17:02:11] #2838/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.017 | conf=0.700 | gap=0.550
[2026-05-12 17:03:17] #2840/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 17:03:59] #2842/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 17:04:13] #2843/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 17:04:50] #2844/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 17:05:32] #2845/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.905 | conf=0.700 | gap=0.500
[2026-05-12 17:09:34] #2852/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-12 17:10:04] #2853/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 17:10:32] #2854/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
