[2026-05-11 11:03:56] #0001/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 09:23:05] #2082/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:24:09] #2083/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 09:24:54] #2084/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 09:25:44] #2085/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-12 09:26:08] #2086/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 09:26:55] #2087/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.480 | conf=0.895 | gap=0.863
[2026-05-12 09:27:45] #2088/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.999 | conf=0.750 | gap=0.700
[2026-05-12 09:28:30] #2089/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.769 | conf=0.800 | gap=0.730
[2026-05-12 09:29:23] #2090/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 09:30:12] #2091/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.136 | conf=0.550 | gap=0.300
[2026-05-12 09:31:12] #2092/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 09:32:16] #2093/04275 | true=Pick(7) | pred=Walk(11) | ✗ | ent=1.261 | conf=0.550 | gap=0.350
[2026-05-12 09:33:16] #2094/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.688 | conf=0.850 | gap=0.800
[2026-05-12 09:34:53] #2095/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.110 | conf=0.550 | gap=0.300
[2026-05-12 09:35:31] #2096/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-12 09:36:25] #2097/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.112 | conf=0.750 | gap=0.700
[2026-05-12 09:37:04] #2098/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:37:53] #2099/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:40:02] #2101/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.857 | conf=0.650 | gap=0.400
[2026-05-12 09:41:01] #2102/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 09:41:25] #2103/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 09:42:18] #2104/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 09:43:07] #2105/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:43:55] #2106/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 09:44:45] #2107/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:45:29] #2108/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.850 | gap=0.820
[2026-05-12 09:46:13] #2109/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.664 | conf=0.820 | gap=0.740
[2026-05-12 09:47:02] #2110/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.669 | conf=0.850 | gap=0.800
[2026-05-12 09:47:55] #2111/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:48:13] #2112/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.399 | conf=0.632 | gap=0.526
[2026-05-12 09:48:32] #2113/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 09:49:26] #2114/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-12 09:49:49] #2115/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.238 | conf=0.948 | gap=0.918
[2026-05-12 09:50:11] #2116/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-12 09:51:08] #2117/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:51:54] #2118/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 09:52:41] #2119/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 09:55:53] #2122/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 09:56:18] #2123/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 09:56:57] #2124/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.307 | conf=0.700 | gap=0.630
[2026-05-12 09:57:47] #2125/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 09:59:26] #2127/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 10:00:15] #2128/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 10:00:56] #2129/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 10:01:44] #2130/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-12 10:02:44] #2131/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:03:07] #2132/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 10:04:09] #2133/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.717 | conf=0.820 | gap=0.770
[2026-05-12 10:04:59] #2134/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.228 | conf=0.600 | gap=0.400
[2026-05-12 10:05:59] #2135/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:07:45] #2137/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 10:09:35] #2138/04275 | true=Pick(7) | pred=Jump(8) | ✗ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-12 10:10:51] #2139/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.205 | conf=0.550 | gap=0.300
[2026-05-12 10:11:16] #2140/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 10:11:42] #2141/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 10:12:35] #2143/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:13:00] #2144/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-12 10:14:15] #2145/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 10:15:07] #2146/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 10:16:03] #2147/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 10:16:57] #2148/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:18:09] #2149/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 10:18:43] #2150/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.235 | conf=0.550 | gap=0.350
[2026-05-12 10:19:33] #2151/04275 | true=Pick(7) | pred=Walk(11) | ✗ | ent=1.166 | conf=0.550 | gap=0.350
[2026-05-12 10:20:22] #2152/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 10:21:36] #2153/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 10:22:35] #2154/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 10:23:43] #2155/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:24:27] #2156/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 10:25:50] #2158/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.672 | conf=0.800 | gap=0.670
[2026-05-12 10:26:53] #2159/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 10:27:49] #2160/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:28:14] #2161/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:28:38] #2162/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 10:29:36] #2163/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.271 | conf=0.600 | gap=0.450
[2026-05-12 10:30:26] #2164/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 10:31:12] #2165/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 10:31:56] #2166/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-12 10:33:25] #2168/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 10:34:00] #2169/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.889 | conf=0.820 | gap=0.790
[2026-05-12 10:34:14] #2170/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.368 | conf=0.918 | gap=0.878
[2026-05-12 10:34:47] #2171/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:35:42] #2172/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.197 | conf=0.650 | gap=0.500
[2026-05-12 10:36:12] #2173/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:36:40] #2174/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 10:38:01] #2176/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-12 10:39:03] #2177/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-12 10:40:01] #2178/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 10:40:43] #2179/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 10:41:16] #2180/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.224 | conf=0.650 | gap=0.550
[2026-05-12 10:41:56] #2181/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.973 | conf=0.750 | gap=0.650
[2026-05-12 10:42:10] #2182/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.445 | conf=0.895 | gap=0.842
[2026-05-12 10:43:07] #2183/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.400 | conf=0.550 | gap=0.450
[2026-05-12 10:43:46] #2184/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:45:19] #2185/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 10:46:04] #2186/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 10:46:22] #2187/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.826 | conf=0.737 | gap=0.579
[2026-05-12 10:47:29] #2188/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-12 10:47:55] #2189/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:48:11] #2190/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:48:35] #2191/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.236 | conf=0.949 | gap=0.918
[2026-05-12 10:49:12] #2192/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 10:49:26] #2193/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.927 | conf=0.737 | gap=0.632
[2026-05-12 10:50:01] #2194/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 10:50:55] #2195/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:51:36] #2196/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.545 | conf=0.870 | gap=0.820
[2026-05-12 10:52:21] #2197/04275 | true=Pick(7) | pred=Stand-sit(4) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 10:52:52] #2198/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 10:53:22] #2199/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-12 10:53:50] #2200/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.668 | conf=0.789 | gap=0.632
[2026-05-12 10:54:25] #2201/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 10:54:51] #2202/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 10:55:24] #2203/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 10:55:57] #2204/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 10:56:13] #2205/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.209 | conf=0.579 | gap=0.421
[2026-05-12 10:56:39] #2206/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.807 | conf=0.789 | gap=0.737
[2026-05-12 10:57:33] #2207/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:57:45] #2208/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-12 10:58:47] #2209/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.751 | conf=0.820 | gap=0.770
[2026-05-12 10:59:19] #2210/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.278 | conf=0.600 | gap=0.500
[2026-05-12 11:00:30] #2211/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:01:00] #2212/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=1.234 | conf=0.667 | gap=0.611
[2026-05-12 11:01:39] #2214/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:03:24] #2215/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:03:58] #2216/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 11:04:45] #2217/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:06:21] #2219/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:06:59] #2220/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:07:49] #2221/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 11:08:23] #2222/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.910 | conf=0.632 | gap=0.421
[2026-05-12 11:08:48] #2223/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:09:06] #2224/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.633 | conf=0.789 | gap=0.632
[2026-05-12 11:09:37] #2225/04275 | true=Pick(7) | pred=Stand-sit(4) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:10:10] #2226/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.216 | conf=0.700 | gap=0.650
[2026-05-12 11:10:58] #2227/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:11:32] #2228/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.876 | conf=0.750 | gap=0.650
[2026-05-12 11:12:06] #2229/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-12 11:12:40] #2230/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-12 11:13:12] #2231/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.314 | conf=0.550 | gap=0.300
[2026-05-12 11:13:41] #2232/04275 | true=Pick(7) | pred=Stand-sit(4) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:13:55] #2233/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 11:16:14] #2234/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=1.400 | conf=0.550 | gap=0.450
[2026-05-12 11:16:59] #2235/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-12 11:18:31] #2236/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:19:05] #2237/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 11:19:37] #2238/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=0.985 | conf=0.750 | gap=0.670
[2026-05-12 11:20:09] #2239/04275 | true=Pick(7) | pred=Push-up(9) | ✗ | ent=0.982 | conf=0.650 | gap=0.450
[2026-05-12 11:20:24] #2240/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:21:16] #2241/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.464 | conf=0.900 | gap=0.875
[2026-05-12 11:21:31] #2242/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 11:22:53] #2243/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.203 | conf=0.948 | gap=0.897
[2026-05-12 11:23:30] #2244/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.366 | conf=0.600 | gap=0.500
[2026-05-12 11:23:44] #2245/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:24:28] #2246/04275 | true=Pick(7) | pred=Stair-up(15) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-12 11:25:01] #2247/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 11:25:19] #2248/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 11:25:50] #2249/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.577 | conf=0.880 | gap=0.850
[2026-05-12 11:26:03] #2250/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:28:03] #2251/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:28:17] #2252/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.527 | conf=0.876 | gap=0.825
[2026-05-12 11:28:46] #2253/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.267 | conf=0.939 | gap=0.899
[2026-05-12 11:29:27] #2254/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.434 | conf=0.900 | gap=0.860
[2026-05-12 11:29:58] #2255/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 11:30:48] #2256/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.675 | conf=0.850 | gap=0.810
[2026-05-12 11:31:55] #2257/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:32:20] #2258/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:33:08] #2259/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:33:26] #2260/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-12 11:34:21] #2261/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.706 | conf=0.780 | gap=0.630
[2026-05-12 11:35:09] #2262/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.683 | conf=0.850 | gap=0.820
[2026-05-12 11:35:41] #2263/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 11:36:30] #2264/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.571 | conf=0.850 | gap=0.750
[2026-05-12 11:36:48] #2265/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:37:02] #2266/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.426 | conf=0.889 | gap=0.833
[2026-05-12 11:37:34] #2267/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=1.139 | conf=0.742 | gap=0.691
[2026-05-12 11:37:50] #2268/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 11:38:43] #2269/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:39:25] #2270/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:39:53] #2271/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 11:40:32] #2272/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.495 | conf=0.900 | gap=0.870
[2026-05-12 11:40:48] #2273/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.887 | conf=0.750 | gap=0.650
[2026-05-12 11:41:59] #2275/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.287 | conf=0.917 | gap=0.833
[2026-05-12 11:42:46] #2276/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 11:43:20] #2277/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 11:43:50] #2278/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 11:44:23] #2279/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.349 | conf=0.889 | gap=0.778
[2026-05-12 11:44:45] #2280/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.789 | conf=0.800 | gap=0.700
[2026-05-12 11:45:10] #2281/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:45:57] #2282/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.585 | conf=0.850 | gap=0.750
[2026-05-12 11:46:46] #2283/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:47:15] #2284/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:47:30] #2285/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 11:48:28] #2287/04275 | true=Pick(7) | pred=Talk-stand(3) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:48:51] #2288/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.740 | conf=0.750 | gap=0.550
[2026-05-12 11:49:26] #2289/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.783 | conf=0.800 | gap=0.720
[2026-05-12 11:49:50] #2290/04275 | true=Pick(7) | pred=Lay-stand(6) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:50:02] #2291/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 11:50:28] #2292/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.137 | conf=0.969 | gap=0.939
[2026-05-12 11:51:16] #2293/04275 | true=Pick(7) | pred=Sit-up(10) | ✗ | ent=0.722 | conf=0.800 | gap=0.680
