[2026-05-12 10:27:50] #0001/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.139 conf=0.550 gap=0.250
[2026-05-12 17:56:36] #1316/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.756 conf=0.720 gap=0.490
[2026-05-12 17:56:59] #1317/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 17:57:11] #1318/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 17:57:36] #1319/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 17:57:57] #1320/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.661 conf=0.780 gap=0.600
[2026-05-12 17:58:10] #1321/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 17:58:20] #1322/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.522 conf=0.850 gap=0.730
[2026-05-12 17:58:31] #1323/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.007 conf=0.550 gap=0.200
[2026-05-12 17:58:44] #1324/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.030 conf=0.550 gap=0.200
[2026-05-12 17:59:04] #1325/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.742 conf=0.800 gap=0.700
[2026-05-12 17:59:17] #1326/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 17:59:47] #1327/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.029 conf=0.550 gap=0.200
[2026-05-12 17:59:57] #1328/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 18:00:46] #1330/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 18:00:59] #1331/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.877 conf=0.550 gap=0.150
[2026-05-12 18:01:11] #1332/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.877 conf=0.550 gap=0.150
[2026-05-12 18:01:26] #1333/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.139 conf=0.550 gap=0.250
[2026-05-12 18:01:51] #1334/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.516 conf=0.880 gap=0.820
[2026-05-12 18:02:08] #1335/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 18:02:34] #1336/02089 | true=lying(0) | pred=sitting(1) | ✗ | ent=0.794 conf=0.750 gap=0.600
[2026-05-12 18:02:49] #1337/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 18:03:01] #1338/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.428 conf=0.900 gap=0.850
[2026-05-12 18:03:23] #1339/02089 | true=lying(0) | pred=sitting(1) | ✗ | ent=1.051 conf=0.650 gap=0.450
[2026-05-12 18:03:35] #1340/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 18:03:55] #1341/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 18:04:05] #1342/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 18:04:19] #1343/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.562 conf=0.750 gap=0.500
[2026-05-12 18:04:38] #1344/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.794 conf=0.700 gap=0.450
[2026-05-12 18:04:57] #1345/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.608 conf=0.820 gap=0.680
[2026-05-12 18:05:25] #1346/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 18:05:47] #1348/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 18:06:15] #1349/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.825 conf=0.750 gap=0.600
[2026-05-12 18:06:28] #1350/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-12 18:06:48] #1351/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.713 conf=0.800 gap=0.680
[2026-05-12 18:07:08] #1352/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 18:07:19] #1353/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 18:07:43] #1354/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.921 conf=0.650 gap=0.400
[2026-05-12 18:07:54] #1355/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.936 conf=0.550 gap=0.170
[2026-05-12 18:08:30] #1356/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 18:08:51] #1357/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 18:09:13] #1358/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.453 conf=0.900 gap=0.860
[2026-05-12 18:09:34] #1359/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 18:09:44] #1360/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.819 conf=0.720 gap=0.520
[2026-05-12 18:10:06] #1361/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.550 conf=0.850 gap=0.750
[2026-05-12 18:10:31] #1362/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 18:10:55] #1363/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 18:11:05] #1364/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.962 conf=0.600 gap=0.300
[2026-05-12 18:11:15] #1365/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.572 conf=0.820 gap=0.670
[2026-05-12 18:11:55] #1366/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 18:12:16] #1367/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 18:12:28] #1368/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 18:12:51] #1369/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 18:13:01] #1370/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 18:13:14] #1371/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 18:13:26] #1372/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.866 conf=0.700 gap=0.500
[2026-05-12 18:13:37] #1373/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.067 conf=0.600 gap=0.350
[2026-05-12 18:14:00] #1374/02089 | true=lying(0) | pred=sitting(1) | ✗ | ent=0.778 conf=0.800 gap=0.750
[2026-05-12 18:14:11] #1375/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.960 conf=0.650 gap=0.400
[2026-05-12 18:14:30] #1376/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.358 conf=0.920 gap=0.870
[2026-05-12 18:14:39] #1377/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 18:15:06] #1378/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 18:15:17] #1379/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 18:15:27] #1380/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.927 conf=0.550 gap=0.200
[2026-05-12 18:15:41] #1381/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.878 conf=0.650 gap=0.370
[2026-05-12 18:15:52] #1382/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.897 conf=0.620 gap=0.320
[2026-05-12 18:16:15] #1383/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.608 conf=0.820 gap=0.690
[2026-05-12 18:16:34] #1384/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.866 conf=0.700 gap=0.500
[2026-05-12 18:16:40] #1385/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 18:17:05] #1386/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.625 conf=0.820 gap=0.690
[2026-05-12 18:17:15] #1387/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.058 conf=0.600 gap=0.350
[2026-05-12 18:17:37] #1389/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.856 conf=0.720 gap=0.540
[2026-05-12 18:17:51] #1390/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.647 conf=0.650 gap=0.300
[2026-05-12 18:18:18] #1391/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.932 conf=0.620 gap=0.320
[2026-05-12 18:18:43] #1392/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.878 conf=0.650 gap=0.370
[2026-05-12 18:19:04] #1393/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.635 conf=0.820 gap=0.700
[2026-05-12 18:19:28] #1394/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.677 conf=0.780 gap=0.610
[2026-05-12 18:19:46] #1395/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.543 conf=0.850 gap=0.750
[2026-05-12 18:19:58] #1396/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.952 conf=0.650 gap=0.400
[2026-05-12 18:20:10] #1397/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.737 conf=0.720 gap=0.480
[2026-05-12 18:20:21] #1398/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 18:20:30] #1399/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.893 conf=0.550 gap=0.150
[2026-05-12 18:20:44] #1400/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.921 conf=0.650 gap=0.400
[2026-05-12 18:20:55] #1401/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 18:21:02] #1402/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.721 conf=0.750 gap=0.550
[2026-05-12 18:21:13] #1403/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 18:21:25] #1404/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 18:21:45] #1405/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.375 conf=0.900 gap=0.820
[2026-05-12 18:22:13] #1406/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.978 conf=0.600 gap=0.300
[2026-05-12 18:22:39] #1407/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.625 conf=0.820 gap=0.690
[2026-05-12 18:23:00] #1408/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 18:23:20] #1409/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 18:23:43] #1410/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 18:23:56] #1411/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 18:24:16] #1412/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 18:24:25] #1413/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 18:24:45] #1414/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.921 conf=0.650 gap=0.400
[2026-05-12 18:25:04] #1415/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.515 conf=0.880 gap=0.830
[2026-05-12 18:25:21] #1416/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 18:25:38] #1417/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.524 conf=0.880 gap=0.830
[2026-05-12 18:26:00] #1418/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.485 conf=0.880 gap=0.800
[2026-05-12 18:26:38] #1419/02089 | true=lying(0) | pred=sitting(1) | ✗ | ent=1.089 conf=0.620 gap=0.400
[2026-05-12 18:27:01] #1420/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.766 conf=0.750 gap=0.570
[2026-05-12 18:27:15] #1421/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-12 18:27:45] #1422/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.001 conf=0.600 gap=0.300
[2026-05-12 18:27:53] #1423/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.852 conf=0.700 gap=0.500
[2026-05-12 18:28:01] #1424/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.988 conf=0.550 gap=0.200
[2026-05-12 18:28:13] #1425/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.823 conf=0.650 gap=0.350
[2026-05-12 18:28:24] #1426/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.878 conf=0.720 gap=0.540
[2026-05-12 18:28:45] #1427/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 18:28:54] #1428/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 18:29:16] #1429/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.324 conf=0.920 gap=0.860
[2026-05-12 18:29:25] #1430/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 18:29:34] #1431/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.918 conf=0.650 gap=0.400
[2026-05-12 18:29:56] #1432/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.707 conf=0.800 gap=0.680
[2026-05-12 18:30:14] #1433/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 18:30:31] #1434/02089 | true=lying(0) | pred=jogging(4) | ✗ | ent=0.367 conf=0.880 gap=0.760
[2026-05-12 18:30:40] #1435/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 18:31:01] #1436/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.526 conf=0.880 gap=0.840
[2026-05-12 18:31:21] #1437/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 18:31:34] #1438/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 18:31:44] #1439/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 18:32:07] #1440/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.579 conf=0.820 gap=0.670
[2026-05-12 18:32:20] #1441/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.007 conf=0.550 gap=0.200
[2026-05-12 18:32:39] #1442/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.630 conf=0.820 gap=0.690
[2026-05-12 18:33:11] #1444/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 18:33:33] #1445/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.866 conf=0.700 gap=0.500
[2026-05-12 18:33:42] #1446/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.721 conf=0.750 gap=0.550
[2026-05-12 18:33:52] #1447/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.766 conf=0.750 gap=0.570
[2026-05-12 18:34:07] #1448/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 18:34:28] #1449/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.324 conf=0.920 gap=0.860
[2026-05-12 18:34:41] #1450/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.579 conf=0.820 gap=0.670
[2026-05-12 18:34:51] #1451/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.778 conf=0.800 gap=0.750
[2026-05-12 18:35:04] #1452/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.442 conf=0.880 gap=0.780
[2026-05-12 18:35:22] #1453/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.938 conf=0.550 gap=0.170
[2026-05-12 18:35:31] #1454/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.029 conf=0.550 gap=0.200
[2026-05-12 18:35:52] #1455/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.638 conf=0.820 gap=0.700
[2026-05-12 18:36:02] #1456/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.777 conf=0.750 gap=0.570
[2026-05-12 18:36:20] #1457/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.652 conf=0.820 gap=0.700
[2026-05-12 18:36:34] #1458/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 18:36:53] #1459/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.379 conf=0.920 gap=0.890
[2026-05-12 18:37:03] #1460/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.712 conf=0.750 gap=0.550
[2026-05-12 18:37:20] #1461/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.823 conf=0.650 gap=0.350
[2026-05-12 18:37:31] #1462/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 18:37:41] #1463/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.877 conf=0.550 gap=0.150
[2026-05-12 18:37:53] #1464/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 18:38:12] #1465/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.459 conf=0.850 gap=0.710
[2026-05-12 18:38:30] #1466/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.680 conf=0.750 gap=0.530
[2026-05-12 18:38:51] #1467/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.622 conf=0.850 gap=0.800
[2026-05-12 18:39:26] #1469/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.906 conf=0.700 gap=0.500
[2026-05-12 18:39:40] #1470/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.845 conf=0.550 gap=0.150
[2026-05-12 18:40:01] #1471/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.443 conf=0.880 gap=0.800
[2026-05-12 18:40:13] #1472/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.821 conf=0.650 gap=0.350
[2026-05-12 18:40:26] #1473/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.823 conf=0.650 gap=0.350
[2026-05-12 18:40:38] #1474/02089 | true=lying(0) | pred=standing(2) | ✗ | ent=0.647 conf=0.800 gap=0.650
[2026-05-12 18:41:04] #1475/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-12 18:41:16] #1476/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.845 conf=0.550 gap=0.150
[2026-05-12 18:41:25] #1477/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 18:41:37] #1478/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 18:41:50] #1479/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.778 conf=0.700 gap=0.450
[2026-05-12 18:42:04] #1480/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 18:42:14] #1481/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.844 conf=0.620 gap=0.290
[2026-05-12 18:42:26] #1482/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.898 conf=0.600 gap=0.300
[2026-05-12 18:42:39] #1483/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.638 conf=0.820 gap=0.700
[2026-05-12 18:43:05] #1484/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 18:43:16] #1485/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.719 conf=0.750 gap=0.550
[2026-05-12 18:43:26] #1486/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.823 conf=0.650 gap=0.350
[2026-05-12 18:43:43] #1487/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.866 conf=0.700 gap=0.500
[2026-05-12 18:44:08] #1488/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.834 conf=0.750 gap=0.600
[2026-05-12 18:44:29] #1489/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.794 conf=0.700 gap=0.450
[2026-05-12 18:44:41] #1490/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 18:45:06] #1491/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.794 conf=0.700 gap=0.450
[2026-05-12 18:45:35] #1492/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-12 18:46:05] #1493/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.482 conf=0.850 gap=0.720
[2026-05-12 18:46:33] #1494/02089 | true=lying(0) | pred=sitting(1) | ✗ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 18:46:47] #1495/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 18:47:01] #1496/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.960 conf=0.650 gap=0.400
[2026-05-12 18:47:23] #1497/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.517 conf=0.850 gap=0.730
[2026-05-12 18:47:47] #1498/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.857 conf=0.650 gap=0.400
[2026-05-12 18:47:57] #1499/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.738 conf=0.720 gap=0.500
[2026-05-12 18:48:06] #1500/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.029 conf=0.550 gap=0.200
[2026-05-12 18:48:21] #1501/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 18:48:44] #1502/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.517 conf=0.850 gap=0.730
[2026-05-12 18:49:01] #1503/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 18:49:26] #1504/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.498 conf=0.850 gap=0.730
[2026-05-12 18:49:51] #1505/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.688 conf=0.720 gap=0.470
[2026-05-12 18:50:22] #1506/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.966 conf=0.650 gap=0.400
[2026-05-12 18:50:33] #1507/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.572 conf=0.820 gap=0.670
[2026-05-12 18:50:45] #1508/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.893 conf=0.550 gap=0.150
[2026-05-12 18:50:57] #1509/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.905 conf=0.700 gap=0.500
[2026-05-12 18:51:17] #1510/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.524 conf=0.850 gap=0.730
[2026-05-12 18:51:32] #1511/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.735 conf=0.750 gap=0.550
[2026-05-12 18:51:42] #1512/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=1.104 conf=0.550 gap=0.250
[2026-05-12 18:52:06] #1513/02089 | true=lying(0) | pred=sitting(1) | ✗ | ent=1.144 conf=0.550 gap=0.300
[2026-05-12 18:52:17] #1514/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 18:52:30] #1515/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 18:52:49] #1516/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.196 conf=0.960 gap=0.940
[2026-05-12 18:53:11] #1517/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 18:53:30] #1518/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.603 conf=0.820 gap=0.690
[2026-05-12 18:53:39] #1519/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.732 conf=0.750 gap=0.550
[2026-05-12 18:54:03] #1520/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.563 conf=0.850 gap=0.750
[2026-05-12 18:54:20] #1521/02089 | true=lying(0) | pred=walking(3) | ✗ | ent=0.232 conf=0.950 gap=0.920
[2026-05-12 18:54:40] #1522/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.345 conf=0.920 gap=0.860
[2026-05-12 18:55:00] #1523/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.720 conf=0.780 gap=0.630
[2026-05-12 18:55:10] #1524/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.839 conf=0.720 gap=0.540
[2026-05-12 18:55:18] #1525/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.823 conf=0.650 gap=0.350
[2026-05-12 18:55:28] #1526/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.790 conf=0.720 gap=0.500
[2026-05-12 18:55:39] #1527/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.625 conf=0.820 gap=0.690
[2026-05-12 18:55:49] #1528/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.990 conf=0.550 gap=0.200
[2026-05-12 18:56:14] #1529/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.517 conf=0.850 gap=0.730
[2026-05-12 18:56:34] #1530/02089 | true=lying(0) | pred=sitting(1) | ✗ | ent=1.093 conf=0.520 gap=0.170
[2026-05-12 18:56:45] #1531/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.772 conf=0.720 gap=0.490
[2026-05-12 18:57:06] #1532/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.638 conf=0.820 gap=0.700
[2026-05-12 18:57:18] #1533/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.839 conf=0.650 gap=0.350
[2026-05-12 18:57:43] #1534/02089 | true=lying(0) | pred=lying(0) | ✓ | ent=0.498 conf=0.850 gap=0.730
