[2026-05-11 23:15:14] #0001/03743 | true=walking | pred=walking | ✓ | ent=0.611 conf=0.700 gap=0.400
[2026-05-12 11:05:48] #2415/03743 | true=walking | pred=walking | ✓ | ent=0.824 conf=0.600 gap=0.250
[2026-05-12 11:05:52] #2416/03743 | true=walking | pred=walking | ✓ | ent=0.975 conf=0.550 gap=0.250
[2026-05-12 11:06:23] #2418/03743 | true=walking | pred=walking | ✓ | ent=1.614 conf=0.300 gap=0.050
[2026-05-12 11:06:28] #2419/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 11:07:31] #2421/03743 | true=walking | pred=walking | ✓ | ent=0.688 conf=0.800 gap=0.680
[2026-05-12 11:07:34] #2422/03743 | true=walking | pred=walking | ✓ | ent=1.224 conf=0.400 gap=0.100
[2026-05-12 11:07:38] #2423/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 11:07:48] #2424/03743 | true=walking | pred=walking | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 11:07:57] #2425/03743 | true=walking | pred=walking | ✓ | ent=1.320 conf=0.400 gap=0.150
[2026-05-12 11:08:36] #2426/03743 | true=walking | pred=walking | ✓ | ent=1.120 conf=0.650 gap=0.500
[2026-05-12 11:08:40] #2427/03743 | true=walking | pred=walking | ✓ | ent=0.967 conf=0.600 gap=0.300
[2026-05-12 11:09:19] #2431/03743 | true=walking | pred=walking | ✓ | ent=0.967 conf=0.600 gap=0.300
[2026-05-12 11:09:32] #2432/03743 | true=walking | pred=walking | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 11:09:35] #2433/03743 | true=walking | pred=walking | ✓ | ent=0.967 conf=0.600 gap=0.300
[2026-05-12 11:09:59] #2434/03743 | true=walking | pred=walking | ✓ | ent=1.019 conf=0.640 gap=0.420
[2026-05-12 11:10:15] #2435/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 11:10:29] #2436/03743 | true=walking | pred=walking | ✓ | ent=0.647 conf=0.800 gap=0.650
[2026-05-12 11:10:44] #2437/03743 | true=walking | pred=walking | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 11:11:09] #2439/03743 | true=walking | pred=walking | ✓ | ent=0.999 conf=0.500 gap=0.150
[2026-05-12 11:11:12] #2440/03743 | true=walking | pred=walking | ✓ | ent=0.926 conf=0.650 gap=0.400
[2026-05-12 11:11:25] #2441/03743 | true=walking | pred=walking | ✓ | ent=0.975 conf=0.550 gap=0.250
[2026-05-12 11:11:37] #2442/03743 | true=walking | pred=walking | ✓ | ent=1.094 conf=0.500 gap=0.150
[2026-05-12 11:12:15] #2444/03743 | true=walking | pred=walking | ✓ | ent=0.772 conf=0.800 gap=0.720
[2026-05-12 11:13:08] #2446/03743 | true=walking | pred=walking | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 11:13:37] #2448/03743 | true=walking | pred=walking | ✓ | ent=1.070 conf=0.550 gap=0.250
[2026-05-12 11:13:41] #2449/03743 | true=walking | pred=walking | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-12 11:13:45] #2450/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 11:13:48] #2451/03743 | true=walking | pred=walking | ✓ | ent=1.128 conf=0.650 gap=0.500
[2026-05-12 11:14:10] #2452/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 11:14:54] #2453/03743 | true=walking | pred=walking | ✓ | ent=0.679 conf=0.800 gap=0.650
[2026-05-12 11:15:25] #2455/03743 | true=walking | pred=walking | ✓ | ent=1.033 conf=0.600 gap=0.350
[2026-05-12 11:15:47] #2457/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 11:15:55] #2458/03743 | true=walking | pred=walking | ✓ | ent=1.147 conf=0.500 gap=0.150
[2026-05-12 11:15:59] #2459/03743 | true=walking | pred=walking | ✓ | ent=1.094 conf=0.500 gap=0.150
[2026-05-12 11:16:19] #2461/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 11:16:34] #2462/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 11:16:38] #2463/03743 | true=walking | pred=walking | ✓ | ent=1.208 conf=0.500 gap=0.250
[2026-05-12 11:16:52] #2464/03743 | true=walking | pred=walking | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 11:16:54] #2465/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 11:17:10] #2466/03743 | true=walking | pred=walking | ✓ | ent=0.293 conf=0.940 gap=0.920
[2026-05-12 11:17:38] #2467/03743 | true=walking | pred=walking | ✓ | ent=1.007 conf=0.600 gap=0.300
[2026-05-12 11:17:42] #2468/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 11:17:47] #2469/03743 | true=walking | pred=walking | ✓ | ent=0.967 conf=0.600 gap=0.300
[2026-05-12 11:17:57] #2470/03743 | true=walking | pred=walking | ✓ | ent=1.128 conf=0.650 gap=0.500
[2026-05-12 11:18:10] #2471/03743 | true=walking | pred=walking | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 11:18:18] #2472/03743 | true=walking | pred=walking | ✓ | ent=0.928 conf=0.710 gap=0.560
[2026-05-12 11:18:22] #2473/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 11:18:43] #2474/03743 | true=walking | pred=walking | ✓ | ent=0.781 conf=0.750 gap=0.600
[2026-05-12 11:19:10] #2476/03743 | true=walking | pred=walking | ✓ | ent=1.161 conf=0.450 gap=0.100
[2026-05-12 11:19:15] #2477/03743 | true=walking | pred=walking | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 11:19:48] #2478/03743 | true=walking | pred=walking | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 11:20:00] #2479/03743 | true=walking | pred=walking | ✓ | ent=1.110 conf=0.550 gap=0.300
[2026-05-12 11:20:02] #2480/03743 | true=walking | pred=walking | ✓ | ent=1.070 conf=0.550 gap=0.250
[2026-05-12 11:20:12] #2481/03743 | true=walking | pred=walking | ✓ | ent=0.687 conf=0.750 gap=0.550
[2026-05-12 11:20:27] #2482/03743 | true=walking | pred=walking | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 11:20:51] #2483/03743 | true=walking | pred=walking | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 11:21:04] #2485/03743 | true=walking | pred=walking | ✓ | ent=0.889 conf=0.500 gap=0.050
[2026-05-12 11:21:06] #2486/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 11:21:18] #2487/03743 | true=walking | pred=walking | ✓ | ent=0.732 conf=0.800 gap=0.680
[2026-05-12 11:21:34] #2488/03743 | true=walking | pred=walking | ✓ | ent=0.635 conf=0.800 gap=0.680
[2026-05-12 11:21:40] #2489/03743 | true=walking | pred=walking | ✓ | ent=1.033 conf=0.600 gap=0.350
[2026-05-12 11:21:51] #2490/03743 | true=walking | pred=walking | ✓ | ent=0.647 conf=0.650 gap=0.300
[2026-05-12 11:21:55] #2491/03743 | true=walking | pred=walking | ✓ | ent=1.067 conf=0.450 gap=0.150
[2026-05-12 11:22:07] #2492/03743 | true=walking | pred=walking | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 11:22:12] #2493/03743 | true=walking | pred=walking | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 11:22:15] #2494/03743 | true=walking | pred=walking | ✓ | ent=1.070 conf=0.550 gap=0.250
[2026-05-12 11:22:46] #2495/03743 | true=walking | pred=walking | ✓ | ent=1.013 conf=0.500 gap=0.100
[2026-05-12 11:23:10] #2496/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 11:23:30] #2497/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 11:23:41] #2498/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 11:23:53] #2499/03743 | true=walking | pred=walking | ✓ | ent=1.373 conf=0.500 gap=0.250
[2026-05-12 11:24:24] #2500/03743 | true=walking | pred=walking | ✓ | ent=0.839 conf=0.750 gap=0.600
[2026-05-12 11:24:44] #2501/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 11:25:11] #2503/03743 | true=walking | pred=walking | ✓ | ent=0.986 conf=0.580 gap=0.280
[2026-05-12 11:25:14] #2504/03743 | true=walking | pred=walking | ✓ | ent=1.007 conf=0.690 gap=0.570
[2026-05-12 11:25:32] #2505/03743 | true=walking | pred=walking | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 11:25:39] #2506/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 11:26:27] #2508/03743 | true=walking | pred=walking | ✓ | ent=0.853 conf=0.750 gap=0.600
[2026-05-12 11:27:54] #2510/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 11:27:57] #2511/03743 | true=walking | pred=walking | ✓ | ent=1.177 conf=0.610 gap=0.460
[2026-05-12 11:28:08] #2512/03743 | true=walking | pred=walking | ✓ | ent=0.611 conf=0.700 gap=0.400
[2026-05-12 11:29:09] #2514/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 11:30:15] #2518/03743 | true=walking | pred=walking | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-12 11:30:25] #2519/03743 | true=walking | pred=walking | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 11:30:39] #2520/03743 | true=walking | pred=walking | ✓ | ent=1.055 conf=0.680 gap=0.530
[2026-05-12 11:31:01] #2521/03743 | true=walking | pred=walking | ✓ | ent=1.187 conf=0.450 gap=0.100
[2026-05-12 11:31:10] #2522/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 11:31:24] #2523/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 11:31:35] #2524/03743 | true=walking | pred=walking | ✓ | ent=0.853 conf=0.750 gap=0.600
[2026-05-12 11:31:39] #2525/03743 | true=walking | pred=walking | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 11:32:02] #2527/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 11:32:22] #2528/03743 | true=walking | pred=walking | ✓ | ent=1.271 conf=0.600 gap=0.450
[2026-05-12 11:32:50] #2529/03743 | true=walking | pred=walking | ✓ | ent=0.748 conf=0.800 gap=0.700
[2026-05-12 11:34:07] #2532/03743 | true=walking | pred=walking | ✓ | ent=1.081 conf=0.400 gap=0.050
[2026-05-12 11:34:33] #2533/03743 | true=walking | pred=walking | ✓ | ent=0.911 conf=0.580 gap=0.230
[2026-05-12 11:34:44] #2534/03743 | true=walking | pred=walking | ✓ | ent=1.147 conf=0.500 gap=0.150
[2026-05-12 11:34:54] #2535/03743 | true=walking | pred=walking | ✓ | ent=1.094 conf=0.500 gap=0.150
[2026-05-12 11:35:09] #2536/03743 | true=walking | pred=walking | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 11:35:11] #2537/03743 | true=walking | pred=walking | ✓ | ent=1.305 conf=0.350 gap=0.050
[2026-05-12 11:35:32] #2539/03743 | true=walking | pred=walking | ✓ | ent=1.033 conf=0.600 gap=0.350
[2026-05-12 11:35:43] #2540/03743 | true=walking | pred=walking | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 11:36:10] #2541/03743 | true=walking | pred=walking | ✓ | ent=1.142 conf=0.500 gap=0.200
[2026-05-12 11:36:22] #2542/03743 | true=walking | pred=walking | ✓ | ent=1.110 conf=0.550 gap=0.300
[2026-05-12 11:36:32] #2543/03743 | true=walking | pred=walking | ✓ | ent=1.258 conf=0.450 gap=0.200
[2026-05-12 11:37:23] #2545/03743 | true=walking | pred=walking | ✓ | ent=1.097 conf=0.600 gap=0.350
[2026-05-12 11:37:44] #2546/03743 | true=walking | pred=walking | ✓ | ent=1.244 conf=0.410 gap=0.110
[2026-05-12 11:38:10] #2547/03743 | true=walking | pred=walking | ✓ | ent=0.801 conf=0.780 gap=0.660
[2026-05-12 11:38:31] #2549/03743 | true=walking | pred=walking | ✓ | ent=0.562 conf=0.750 gap=0.500
[2026-05-12 11:38:36] #2550/03743 | true=walking | pred=walking | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 11:38:39] #2551/03743 | true=walking | pred=walking | ✓ | ent=0.856 conf=0.500 gap=0.050
[2026-05-12 11:38:50] #2552/03743 | true=walking | pred=walking | ✓ | ent=0.911 conf=0.700 gap=0.500
[2026-05-12 11:39:43] #2554/03743 | true=walking | pred=walking | ✓ | ent=1.033 conf=0.600 gap=0.350
[2026-05-12 11:39:54] #2555/03743 | true=walking | pred=walking | ✓ | ent=0.901 conf=0.750 gap=0.630
[2026-05-12 11:40:14] #2556/03743 | true=walking | pred=walking | ✓ | ent=0.611 conf=0.700 gap=0.400
[2026-05-12 11:40:17] #2557/03743 | true=walking | pred=walking | ✓ | ent=1.052 conf=0.650 gap=0.500
[2026-05-12 11:40:22] #2558/03743 | true=walking | pred=walking | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-12 11:40:36] #2559/03743 | true=walking | pred=walking | ✓ | ent=1.200 conf=0.550 gap=0.300
[2026-05-12 11:40:58] #2560/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 11:41:11] #2561/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.740 gap=0.620
[2026-05-12 11:41:15] #2562/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 11:41:49] #2564/03743 | true=walking | pred=walking | ✓ | ent=0.924 conf=0.700 gap=0.500
[2026-05-12 11:41:55] #2565/03743 | true=walking | pred=walking | ✓ | ent=0.856 conf=0.500 gap=0.050
[2026-05-12 11:42:05] #2566/03743 | true=walking | pred=walking | ✓ | ent=0.791 conf=0.650 gap=0.350
[2026-05-12 11:42:34] #2568/03743 | true=walking | pred=walking | ✓ | ent=0.856 conf=0.500 gap=0.050
[2026-05-12 11:42:57] #2570/03743 | true=walking | pred=walking | ✓ | ent=1.228 conf=0.600 gap=0.400
[2026-05-12 11:44:08] #2574/03743 | true=walking | pred=walking | ✓ | ent=1.161 conf=0.450 gap=0.100
[2026-05-12 11:44:31] #2576/03743 | true=walking | pred=walking | ✓ | ent=0.732 conf=0.800 gap=0.680
[2026-05-12 11:44:40] #2577/03743 | true=walking | pred=walking | ✓ | ent=0.853 conf=0.750 gap=0.600
[2026-05-12 11:44:43] #2578/03743 | true=walking | pred=walking | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-12 11:44:55] #2579/03743 | true=walking | pred=walking | ✓ | ent=1.128 conf=0.650 gap=0.500
[2026-05-12 11:45:25] #2580/03743 | true=walking | pred=walking | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 11:45:53] #2581/03743 | true=walking | pred=walking | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 11:46:14] #2582/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 11:46:24] #2583/03743 | true=walking | pred=walking | ✓ | ent=1.094 conf=0.500 gap=0.150
[2026-05-12 11:47:22] #2585/03743 | true=walking | pred=walking | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 11:47:24] #2586/03743 | true=walking | pred=walking | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 11:47:46] #2589/03743 | true=walking | pred=walking | ✓ | ent=1.166 conf=0.550 gap=0.350
[2026-05-12 11:48:09] #2590/03743 | true=walking | pred=walking | ✓ | ent=0.781 conf=0.750 gap=0.600
[2026-05-12 11:49:41] #2592/03743 | true=walking | pred=walking | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 11:49:58] #2593/03743 | true=walking | pred=walking | ✓ | ent=0.647 conf=0.800 gap=0.650
[2026-05-12 11:50:33] #2595/03743 | true=walking | pred=walking | ✓ | ent=0.996 conf=0.550 gap=0.200
[2026-05-12 11:51:04] #2596/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 11:51:16] #2597/03743 | true=walking | pred=walking | ✓ | ent=1.035 conf=0.650 gap=0.450
[2026-05-12 11:51:44] #2598/03743 | true=walking | pred=walking | ✓ | ent=0.856 conf=0.500 gap=0.050
[2026-05-12 11:52:30] #2600/03743 | true=walking | pred=walking | ✓ | ent=0.708 conf=0.800 gap=0.700
[2026-05-12 11:52:39] #2601/03743 | true=walking | pred=walking | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 11:52:52] #2602/03743 | true=walking | pred=walking | ✓ | ent=0.611 conf=0.700 gap=0.400
[2026-05-12 11:53:18] #2603/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 11:53:27] #2604/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 11:53:40] #2605/03743 | true=walking | pred=walking | ✓ | ent=0.793 conf=0.740 gap=0.540
[2026-05-12 11:53:57] #2607/03743 | true=walking | pred=walking | ✓ | ent=0.996 conf=0.550 gap=0.200
[2026-05-12 11:54:29] #2608/03743 | true=walking | pred=walking | ✓ | ent=0.647 conf=0.800 gap=0.650
[2026-05-12 11:54:31] #2609/03743 | true=walking | pred=walking | ✓ | ent=1.033 conf=0.600 gap=0.350
[2026-05-12 11:54:57] #2611/03743 | true=walking | pred=walking | ✓ | ent=1.128 conf=0.650 gap=0.500
[2026-05-12 11:55:40] #2613/03743 | true=walking | pred=walking | ✓ | ent=1.110 conf=0.550 gap=0.300
[2026-05-12 11:55:48] #2614/03743 | true=walking | pred=walking | ✓ | ent=1.166 conf=0.550 gap=0.350
[2026-05-12 11:56:19] #2616/03743 | true=walking | pred=walking | ✓ | ent=0.926 conf=0.750 gap=0.670
[2026-05-12 11:56:31] #2617/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 11:56:40] #2618/03743 | true=walking | pred=walking | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 11:56:49] #2619/03743 | true=walking | pred=walking | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 11:57:42] #2622/03743 | true=walking | pred=walking | ✓ | ent=0.516 conf=0.860 gap=0.760
[2026-05-12 11:57:57] #2623/03743 | true=walking | pred=walking | ✓ | ent=0.967 conf=0.600 gap=0.300
[2026-05-12 11:58:08] #2624/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 11:58:35] #2625/03743 | true=walking | pred=walking | ✓ | ent=1.035 conf=0.550 gap=0.200
[2026-05-12 11:58:46] #2626/03743 | true=walking | pred=walking | ✓ | ent=0.688 conf=0.800 gap=0.680
[2026-05-12 11:58:55] #2627/03743 | true=walking | pred=walking | ✓ | ent=1.094 conf=0.500 gap=0.150
[2026-05-12 11:59:08] #2628/03743 | true=walking | pred=walking | ✓ | ent=0.806 conf=0.750 gap=0.630
[2026-05-12 11:59:51] #2629/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 12:00:01] #2630/03743 | true=walking | pred=walking | ✓ | ent=0.688 conf=0.550 gap=0.100
[2026-05-12 12:00:13] #2631/03743 | true=walking | pred=walking | ✓ | ent=0.857 conf=0.650 gap=0.400
[2026-05-12 12:00:34] #2632/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 12:00:57] #2634/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 12:01:10] #2635/03743 | true=walking | pred=walking | ✓ | ent=0.647 conf=0.650 gap=0.300
[2026-05-12 12:01:17] #2636/03743 | true=walking | pred=walking | ✓ | ent=0.967 conf=0.600 gap=0.300
[2026-05-12 12:02:14] #2639/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 12:02:25] #2640/03743 | true=walking | pred=walking | ✓ | ent=0.898 conf=0.600 gap=0.300
[2026-05-12 12:02:39] #2641/03743 | true=walking | pred=walking | ✓ | ent=1.224 conf=0.400 gap=0.100
[2026-05-12 12:03:00] #2643/03743 | true=walking | pred=walking | ✓ | ent=0.689 conf=0.800 gap=0.700
[2026-05-12 12:03:22] #2644/03743 | true=walking | pred=walking | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 12:03:43] #2645/03743 | true=walking | pred=walking | ✓ | ent=0.822 conf=0.750 gap=0.630
[2026-05-12 12:04:21] #2648/03743 | true=walking | pred=walking | ✓ | ent=0.914 conf=0.700 gap=0.550
[2026-05-12 12:04:32] #2649/03743 | true=walking | pred=walking | ✓ | ent=0.562 conf=0.750 gap=0.500
[2026-05-12 12:05:11] #2651/03743 | true=walking | pred=walking | ✓ | ent=0.938 conf=0.600 gap=0.350
[2026-05-12 12:05:24] #2652/03743 | true=walking | pred=walking | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-12 12:05:28] #2653/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 12:06:50] #2656/03743 | true=walking | pred=walking | ✓ | ent=1.063 conf=0.600 gap=0.400
[2026-05-12 12:07:02] #2657/03743 | true=walking | pred=walking | ✓ | ent=1.049 conf=0.550 gap=0.200
[2026-05-12 12:07:10] #2658/03743 | true=walking | pred=walking | ✓ | ent=0.857 conf=0.600 gap=0.250
[2026-05-12 12:07:20] #2659/03743 | true=walking | pred=walking | ✓ | ent=0.999 conf=0.500 gap=0.150
[2026-05-12 12:07:23] #2660/03743 | true=walking | pred=walking | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 12:07:42] #2661/03743 | true=walking | pred=walking | ✓ | ent=1.161 conf=0.450 gap=0.100
[2026-05-12 12:08:08] #2662/03743 | true=walking | pred=walking | ✓ | ent=0.999 conf=0.650 gap=0.500
[2026-05-12 12:08:42] #2665/03743 | true=walking | pred=walking | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-12 12:09:08] #2666/03743 | true=walking | pred=walking | ✓ | ent=1.147 conf=0.500 gap=0.150
[2026-05-12 12:09:10] #2667/03743 | true=walking | pred=walking | ✓ | ent=0.967 conf=0.700 gap=0.550
[2026-05-12 12:10:05] #2669/03743 | true=walking | pred=walking | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 12:10:08] #2670/03743 | true=walking | pred=walking | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 12:10:31] #2672/03743 | true=walking | pred=walking | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-12 12:10:49] #2674/03743 | true=walking | pred=walking | ✓ | ent=1.164 conf=0.650 gap=0.500
[2026-05-12 12:11:02] #2675/03743 | true=walking | pred=walking | ✓ | ent=0.967 conf=0.700 gap=0.550
[2026-05-12 12:11:05] #2676/03743 | true=walking | pred=walking | ✓ | ent=0.199 conf=0.950 gap=0.900
