[2026-05-11 11:03:27] #0001/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-12 20:35:56] #3711/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.121 | conf=0.650 | gap=0.550
[2026-05-12 20:38:01] #3716/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-12 20:38:33] #3717/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 20:39:38] #3720/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 20:39:54] #3721/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 20:43:17] #3729/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 20:44:24] #3732/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.566 | conf=0.850 | gap=0.750
[2026-05-12 20:46:07] #3737/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 20:46:48] #3738/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.593 | conf=0.850 | gap=0.770
[2026-05-12 20:47:48] #3741/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 20:49:30] #3745/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.740 | conf=0.750 | gap=0.550
[2026-05-12 20:51:05] #3748/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 20:51:16] #3749/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 20:52:10] #3752/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-12 20:52:20] #3753/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-12 20:52:52] #3755/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 20:53:47] #3756/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 20:54:19] #3758/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.453 | conf=0.900 | gap=0.860
[2026-05-12 20:54:46] #3759/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.864 | conf=0.650 | gap=0.370
[2026-05-12 20:55:19] #3761/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-12 20:55:48] #3762/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 20:55:58] #3763/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 20:56:54] #3765/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 20:57:07] #3766/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 20:58:36] #3770/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.225 | conf=0.960 | gap=0.949
[2026-05-12 20:59:58] #3774/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.085 | conf=0.750 | gap=0.700
[2026-05-12 21:00:11] #3775/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.207 | conf=0.684 | gap=0.579
[2026-05-12 21:01:00] #3777/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:01:49] #3779/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 21:02:47] #3782/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.560 | conf=0.870 | gap=0.820
[2026-05-12 21:03:22] #3784/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-12 21:03:48] #3785/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:05:06] #3788/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 21:06:57] #3792/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 21:09:32] #3798/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 21:10:11] #3800/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:11:17] #3803/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 21:12:15] #3805/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 21:12:25] #3806/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 21:12:37] #3807/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 21:12:49] #3808/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.176 | conf=0.970 | gap=0.963
[2026-05-12 21:13:52] #3811/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 21:14:51] #3813/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 21:15:57] #3815/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.871 | conf=0.680 | gap=0.430
[2026-05-12 21:17:34] #3820/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 21:18:25] #3822/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 21:20:09] #3826/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:20:50] #3828/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:22:45] #3832/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.497 | conf=0.867 | gap=0.765
[2026-05-12 21:22:59] #3833/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.458 | conf=0.900 | gap=0.860
[2026-05-12 21:23:53] #3835/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.392 | conf=0.650 | gap=0.600
[2026-05-12 21:25:14] #3838/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:26:03] #3840/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 21:26:34] #3841/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 21:27:04] #3843/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-12 21:27:45] #3845/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.633 | conf=0.789 | gap=0.632
[2026-05-12 21:28:17] #3847/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 21:29:09] #3849/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.307 | conf=0.940 | gap=0.920
[2026-05-12 21:29:19] #3850/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:29:39] #3851/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.707 | conf=0.800 | gap=0.680
[2026-05-12 21:30:07] #3852/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.931 | conf=0.800 | gap=0.770
[2026-05-12 21:30:16] #3853/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 21:30:25] #3854/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:30:37] #3855/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 21:31:01] #3856/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-12 21:32:10] #3858/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 21:32:20] #3859/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 21:32:54] #3860/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.146 | conf=0.700 | gap=0.600
[2026-05-12 21:33:25] #3862/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-12 21:33:58] #3864/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:36:02] #3869/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 21:37:28] #3871/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:37:55] #3872/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-12 21:38:06] #3873/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 21:38:16] #3874/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:39:41] #3877/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.964 | conf=0.700 | gap=0.550
[2026-05-12 21:40:57] #3880/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-12 21:41:51] #3882/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:41:59] #3883/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:43:00] #3886/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:44:11] #3889/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 21:45:00] #3891/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 21:45:13] #3892/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.648 | conf=0.820 | gap=0.720
[2026-05-12 21:46:01] #3894/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 21:47:01] #3897/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 21:47:29] #3898/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 21:50:18] #3905/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.925 | conf=0.800 | gap=0.750
[2026-05-12 21:50:44] #3906/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-12 21:50:57] #3907/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.758 | conf=0.800 | gap=0.720
[2026-05-12 21:53:07] #3912/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-12 21:53:17] #3913/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:53:51] #3914/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.850 | gap=0.820
[2026-05-12 21:54:01] #3915/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-12 21:54:48] #3917/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 21:55:02] #3918/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.259 | conf=0.949 | gap=0.919
[2026-05-12 21:56:49] #3923/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.689 | conf=0.545 | gap=0.446
[2026-05-12 21:57:51] #3925/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 21:58:41] #3927/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:59:27] #3929/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 22:00:45] #3932/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.376 | conf=0.920 | gap=0.880
[2026-05-12 22:01:18] #3934/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.351 | conf=0.929 | gap=0.909
[2026-05-12 22:02:29] #3937/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-12 22:04:15] #3941/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 22:04:45] #3943/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 22:05:13] #3944/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.742 | conf=0.750 | gap=0.550
[2026-05-12 22:06:55] #3948/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.982 | conf=0.650 | gap=0.450
[2026-05-12 22:07:29] #3950/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 22:09:28] #3955/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 22:09:56] #3956/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.949 | conf=0.720 | gap=0.620
[2026-05-12 22:10:07] #3957/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 22:10:42] #3958/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.253 | conf=0.950 | gap=0.920
[2026-05-12 22:11:14] #3960/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 22:11:43] #3962/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 22:11:57] #3963/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 22:12:19] #3964/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.849 | conf=0.667 | gap=0.444
[2026-05-12 22:12:31] #3965/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-12 22:12:43] #3966/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 22:15:44] #3971/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 22:15:57] #3972/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 22:16:12] #3973/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.357 | conf=0.920 | gap=0.880
[2026-05-12 22:16:23] #3974/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.139 | conf=0.550 | gap=0.250
[2026-05-12 22:16:52] #3975/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.096 | conf=0.720 | gap=0.640
[2026-05-12 22:17:03] #3976/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.613 | conf=0.850 | gap=0.790
[2026-05-12 22:18:40] #3979/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 22:19:05] #3980/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 22:19:16] #3981/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 22:19:25] #3982/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 22:23:11] #3990/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-12 22:27:53] #3991/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-12 22:29:30] #3994/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 22:29:43] #3995/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 22:30:13] #3996/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.025 | conf=0.650 | gap=0.500
[2026-05-12 22:30:26] #3997/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 22:30:40] #3998/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 22:32:23] #4001/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-12 22:32:37] #4002/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 22:33:23] #4004/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.453 | conf=0.900 | gap=0.860
[2026-05-12 22:34:05] #4006/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 22:34:24] #4007/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.400 | conf=0.450 | gap=0.250
[2026-05-12 22:34:35] #4008/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 22:35:18] #4009/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-12 22:36:23] #4011/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 22:38:04] #4014/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-12 22:41:46] #4020/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 22:42:01] #4021/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 22:43:06] #4024/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.678 | conf=0.820 | gap=0.720
[2026-05-12 22:43:18] #4025/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.197 | conf=0.960 | gap=0.939
[2026-05-12 22:44:32] #4028/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.324 | conf=0.920 | gap=0.860
[2026-05-12 22:46:58] #4032/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 22:50:03] #4038/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-12 22:50:31] #4039/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 22:50:44] #4040/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 22:52:07] #4043/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.351 | conf=0.929 | gap=0.909
[2026-05-12 22:52:53] #4045/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-12 22:53:35] #4047/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 22:56:05] #4051/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.376 | conf=0.920 | gap=0.880
[2026-05-12 22:57:06] #4053/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 22:57:34] #4054/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-12 22:58:41] #4056/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-12 22:59:20] #4057/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-12 22:59:41] #4058/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 23:00:28] #4060/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:00:44] #4061/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 23:00:58] #4062/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 23:01:18] #4063/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 23:02:00] #4064/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.566 | conf=0.850 | gap=0.750
[2026-05-12 23:02:14] #4065/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 23:02:30] #4066/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-12 23:04:08] #4069/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-12 23:06:16] #4071/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.651 | conf=0.850 | gap=0.800
[2026-05-12 23:07:01] #4072/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.982 | conf=0.650 | gap=0.450
[2026-05-12 23:08:20] #4075/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 23:08:52] #4076/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 23:09:20] #4077/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.102 | conf=0.750 | gap=0.710
[2026-05-12 23:10:37] #4080/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.114 | conf=0.722 | gap=0.639
[2026-05-12 23:11:20] #4082/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.197 | conf=0.960 | gap=0.939
[2026-05-12 23:12:32] #4084/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 23:13:29] #4086/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.905 | conf=0.700 | gap=0.500
[2026-05-12 23:13:43] #4087/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 23:14:53] #4090/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.917 | conf=0.800 | gap=0.750
[2026-05-12 23:15:03] #4091/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 23:16:54] #4095/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 23:18:03] #4097/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 23:18:18] #4098/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 23:20:55] #4103/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
