[2026-05-11 11:02:56] Class 4 (Stand-sit) 软标签生成开始
[2026-05-11 11:02:56]   QUICK=False LIMIT=50
[2026-05-11 11:02:56]   温度=0.8 (from api_config)
[2026-05-11 11:02:56]   本类: 6862窗口 (仅加载本类, 内存友好)
[2026-05-11 11:02:56]   实际生成: 6862 窗口
[2026-05-11 11:03:27] #0001/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-13 00:29:44] #4259/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 00:29:54] #4260/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.566 | conf=0.870 | gap=0.830
[2026-05-13 00:29:54]   [4260/6862] acc=2137/4260=50.2% filtered=258/4260
[2026-05-13 00:30:08] #4261/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 00:30:43] #4262/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.557 | conf=0.833 | gap=0.722
[2026-05-13 00:31:10] #4263/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:31:27] #4264/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 00:31:41] #4265/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.688 | conf=0.850 | gap=0.800
[2026-05-13 00:32:14] #4266/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.435 | conf=0.880 | gap=0.780
[2026-05-13 00:32:47] #4267/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.645 | conf=0.842 | gap=0.789
[2026-05-13 00:33:17] #4268/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-13 00:33:46] #4269/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.757 | conf=0.820 | gap=0.770
[2026-05-13 00:34:11] #4270/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 00:34:41] #4271/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 00:35:07] #4272/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.252 | conf=0.944 | gap=0.911
[2026-05-13 00:35:54] #4273/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.589 | conf=0.842 | gap=0.758
[2026-05-13 00:36:26] #4274/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.234 | conf=0.667 | gap=0.611
[2026-05-13 00:36:51] #4275/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 00:37:20] #4276/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.636 | conf=0.500 | gap=0.400
[2026-05-13 00:37:58] #4277/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.400 | conf=0.550 | gap=0.350
[2026-05-13 00:38:27] #4278/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-13 00:38:54] #4279/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-13 00:39:06] #4280/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:39:06]   [4280/6862] acc=2143/4280=50.1% filtered=277/4280
[2026-05-13 00:39:45] #4281/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.110 | conf=0.550 | gap=0.300
[2026-05-13 00:40:32] #4282/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.546 | conf=0.876 | gap=0.845
[2026-05-13 00:41:19] #4283/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-13 00:41:50] #4284/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:42:21] #4285/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 00:42:34] #4286/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 00:43:15] #4287/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=0.511 | conf=0.898 | gap=0.881
[2026-05-13 00:43:24] #4288/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-13 00:43:55] #4289/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 00:44:22] #4290/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-13 00:44:56] #4291/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:45:11] #4292/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.977 | conf=0.780 | gap=0.730
[2026-05-13 00:45:25] #4293/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 00:45:54] #4294/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 00:46:08] #4295/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 00:46:30] #4296/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:46:56] #4297/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.458 | conf=0.900 | gap=0.860
[2026-05-13 00:47:10] #4298/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 00:47:38] #4299/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.968 | conf=0.720 | gap=0.620
[2026-05-13 00:47:54] #4300/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 00:47:54]   [4300/6862] acc=2151/4300=50.0% filtered=297/4300
[2026-05-13 00:48:29] #4301/06862 | true=Stand-sit(4) | pred=Stair-up(15) | ✗ | ent=2.363 | conf=0.300 | gap=0.180
[2026-05-13 00:48:43] #4302/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.324 | conf=0.920 | gap=0.860
[2026-05-13 00:49:15] #4303/06862 | true=Stand-sit(4) | pred=Stair-up(15) | ✗ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-13 00:49:42] #4304/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.189 | conf=0.684 | gap=0.632
[2026-05-13 00:50:15] #4305/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:51:25] #4306/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.164 | conf=0.650 | gap=0.500
[2026-05-13 00:51:50] #4307/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-13 00:52:18] #4308/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.761 | conf=0.778 | gap=0.667
[2026-05-13 00:52:47] #4309/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-13 00:53:19] #4310/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.791 | conf=0.650 | gap=0.350
[2026-05-13 00:53:32] #4311/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.379 | conf=0.920 | gap=0.890
[2026-05-13 00:53:45] #4312/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-13 00:54:02] #4313/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:54:29] #4314/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-13 00:54:56] #4315/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.126 | conf=0.737 | gap=0.684
[2026-05-13 00:55:21] #4316/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-13 00:56:33] #4317/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.803 | conf=0.350 | gap=0.200
[2026-05-13 00:57:06] #4318/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.400 | conf=0.550 | gap=0.350
[2026-05-13 00:57:22] #4319/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 00:57:53] #4320/06862 | true=Stand-sit(4) | pred=Sit(1) | ✗ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-13 00:57:53]   [4320/6862] acc=2158/4320=50.0% filtered=315/4320
[2026-05-13 00:58:19] #4321/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 00:58:43] #4322/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.246 | conf=0.700 | gap=0.650
[2026-05-13 00:59:07] #4323/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-13 00:59:43] #4324/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 01:00:05] #4325/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.730 | conf=0.474 | gap=0.316
[2026-05-13 01:00:57] #4326/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.285 | conf=0.600 | gap=0.450
[2026-05-13 01:01:31] #4327/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 01:01:58] #4328/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 01:02:30] #4329/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.791 | conf=0.650 | gap=0.350
[2026-05-13 01:02:40] #4330/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-13 01:03:08] #4331/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.743 | conf=0.444 | gap=0.278
[2026-05-13 01:03:40] #4332/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-13 01:03:51] #4333/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-13 01:04:24] #4334/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-13 01:04:38] #4335/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-13 01:05:08] #4336/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=1.418 | conf=0.579 | gap=0.421
[2026-05-13 01:05:22] #4337/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 01:05:53] #4338/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-13 01:06:22] #4339/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.409 | conf=0.909 | gap=0.859
[2026-05-13 01:06:49] #4340/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 01:06:49]   [4340/6862] acc=2171/4340=50.0% filtered=333/4340
[2026-05-13 01:07:21] #4341/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=1.301 | conf=0.700 | gap=0.620
[2026-05-13 01:07:34] #4342/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 01:07:56] #4343/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 01:08:25] #4344/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.451 | conf=0.833 | gap=0.667
[2026-05-13 01:08:56] #4345/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=2.127 | conf=0.469 | gap=0.417
[2026-05-13 01:09:14] #4346/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.306 | conf=0.939 | gap=0.908
[2026-05-13 01:10:04] #4347/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.757 | conf=0.820 | gap=0.770
[2026-05-13 01:11:12] #4348/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-13 01:12:46] #4349/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.609 | conf=0.500 | gap=0.333
[2026-05-13 01:13:19] #4350/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.062 | conf=0.750 | gap=0.670
[2026-05-13 01:14:02] #4351/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.351 | conf=0.929 | gap=0.909
[2026-05-13 01:14:20] #4352/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 01:14:33] #4353/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 01:14:50] #4354/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-13 01:15:02] #4355/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 01:15:18] #4356/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.046 | conf=0.750 | gap=0.670
[2026-05-13 01:15:35] #4357/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 01:15:59] #4358/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 01:16:26] #4359/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-13 01:16:56] #4360/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 01:16:56]   [4360/6862] acc=2181/4360=50.0% filtered=351/4360
[2026-05-13 01:17:10] #4361/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 01:17:30] #4362/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 01:18:11] #4363/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 01:18:39] #4364/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-13 01:18:46] #4365/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.307 | conf=0.940 | gap=0.920
[2026-05-13 01:19:10] #4366/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 01:19:40] #4367/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-13 01:19:53] #4368/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-13 01:20:16] #4369/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 01:21:22] #4370/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.696 | conf=0.400 | gap=0.250
[2026-05-13 01:21:36] #4371/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 01:22:05] #4372/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.336 | conf=0.895 | gap=0.789
[2026-05-13 01:22:39] #4373/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=2.081 | conf=0.350 | gap=0.200
[2026-05-13 01:23:04] #4374/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 01:23:15] #4375/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 01:23:27] #4376/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.579 | conf=0.850 | gap=0.780
[2026-05-13 01:23:53] #4377/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.484 | conf=0.600 | gap=0.500
[2026-05-13 01:24:23] #4378/06862 | true=Stand-sit(4) | pred=Stair-up(15) | ✗ | ent=1.541 | conf=0.500 | gap=0.350
[2026-05-13 01:25:00] #4379/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-13 01:25:32] #4380/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-13 01:25:32]   [4380/6862] acc=2189/4380=50.0% filtered=368/4380
[2026-05-13 01:26:05] #4381/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-13 01:26:33] #4382/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.197 | conf=0.720 | gap=0.640
[2026-05-13 01:26:42] #4383/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.096 | conf=0.750 | gap=0.700
[2026-05-13 01:27:24] #4384/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-13 01:27:53] #4385/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 01:28:41] #4386/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.224 | conf=0.650 | gap=0.550
[2026-05-13 01:29:06] #4387/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 01:29:40] #4388/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 01:30:10] #4389/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=1.149 | conf=0.526 | gap=0.316
[2026-05-13 01:30:41] #4390/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-13 01:31:08] #4391/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.761 | conf=0.778 | gap=0.667
[2026-05-13 01:31:37] #4392/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=1.102 | conf=0.600 | gap=0.350
[2026-05-13 01:32:07] #4393/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.634 | conf=0.833 | gap=0.778
[2026-05-13 01:32:33] #4394/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 01:33:04] #4395/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-13 01:33:14] #4396/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 01:34:09] #4397/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.538 | conf=0.550 | gap=0.450
[2026-05-13 01:34:41] #4398/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.377 | conf=0.875 | gap=0.750
[2026-05-13 01:35:32] #4399/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.259 | conf=0.650 | gap=0.550
[2026-05-13 01:35:49] #4400/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-13 01:35:49]   [4400/6862] acc=2199/4400=50.0% filtered=387/4400
[2026-05-13 01:36:04] #4401/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-13 01:36:49] #4402/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.769 | conf=0.800 | gap=0.730
[2026-05-13 01:37:34] #4403/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-13 01:38:39] #4404/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 01:40:15] #4405/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 01:41:53] #4406/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.608 | conf=0.450 | gap=0.300
[2026-05-13 01:42:14] #4407/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.579 | conf=0.850 | gap=0.780
[2026-05-13 01:42:44] #4408/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 01:43:11] #4409/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.349 | conf=0.889 | gap=0.778
[2026-05-13 01:43:44] #4410/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.571 | conf=0.850 | gap=0.750
[2026-05-13 01:44:19] #4411/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.905 | conf=0.700 | gap=0.500
[2026-05-13 01:44:35] #4412/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.302 | conf=0.928 | gap=0.876
[2026-05-13 01:45:05] #4413/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-13 01:45:40] #4414/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-13 01:45:57] #4415/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-13 01:46:22] #4416/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 01:46:48] #4417/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 01:47:19] #4418/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 01:47:41] #4419/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-13 01:48:11] #4420/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.121 | conf=0.700 | gap=0.620
[2026-05-13 01:48:11]   [4420/6862] acc=2207/4420=49.9% filtered=406/4420
[2026-05-13 01:48:41] #4421/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 01:49:15] #4422/06862 | true=Stand-sit(4) | pred=Stair-down(16) | ✗ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 01:49:44] #4423/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=0.678 | conf=0.765 | gap=0.588
[2026-05-13 01:50:12] #4424/06862 | true=Stand-sit(4) | pred=Sit-up(10) | ✗ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-13 01:50:25] #4425/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 01:50:50] #4426/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=1.249 | conf=0.700 | gap=0.650
[2026-05-13 01:51:26] #4427/06862 | true=Stand-sit(4) | pred=Pick(7) | ✗ | ent=1.080 | conf=0.667 | gap=0.556
[2026-05-13 01:51:40] #4428/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-13 01:52:03] #4429/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 01:52:15] #4430/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 01:53:03] #4431/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.591 | conf=0.450 | gap=0.250
[2026-05-13 01:53:32] #4432/06862 | true=Stand-sit(4) | pred=Push-up(9) | ✗ | ent=1.535 | conf=0.450 | gap=0.200
[2026-05-13 01:54:04] #4433/06862 | true=Stand-sit(4) | pred=Lay-stand(6) | ✗ | ent=1.761 | conf=0.389 | gap=0.222
[2026-05-13 01:54:16] #4434/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 01:54:30] #4435/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.704 | conf=0.820 | gap=0.740
[2026-05-13 01:55:04] #4436/06862 | true=Stand-sit(4) | pred=Talk-stand(3) | ✗ | ent=1.574 | conf=0.526 | gap=0.368
[2026-05-13 01:55:33] #4437/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
