[2026-05-12 22:30:43] #0001/13069 | true=walk | pred=walk | ✓ | ent=1.499 conf=0.450 gap=0.200
[2026-05-13 14:32:38] #5721/13069 | true=walk | pred=walk | ✓ | ent=0.175 conf=0.970 gap=0.960
[2026-05-13 14:33:07] #5724/13069 | true=walk | pred=walk | ✓ | ent=1.563 conf=0.400 gap=0.100
[2026-05-13 14:33:48] #5729/13069 | true=walk | pred=walk | ✓ | ent=0.585 conf=0.850 gap=0.750
[2026-05-13 14:34:08] #5732/13069 | true=walk | pred=walk | ✓ | ent=0.999 conf=0.650 gap=0.500
[2026-05-13 14:34:40] #5735/13069 | true=walk | pred=walk | ✓ | ent=0.556 conf=0.850 gap=0.780
[2026-05-13 14:35:07] #5737/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 14:36:39] #5746/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 14:38:07] #5751/13069 | true=walk | pred=walk | ✓ | ent=0.943 conf=0.750 gap=0.650
[2026-05-13 14:38:34] #5753/13069 | true=walk | pred=walk | ✓ | ent=1.634 conf=0.450 gap=0.300
[2026-05-13 14:38:52] #5754/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-13 14:40:45] #5759/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 14:42:15] #5769/13069 | true=walk | pred=walk | ✓ | ent=0.283 conf=0.945 gap=0.915
[2026-05-13 14:43:34] #5776/13069 | true=walk | pred=walk | ✓ | ent=0.940 conf=0.700 gap=0.600
[2026-05-13 14:44:55] #5784/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 14:45:15] #5786/13069 | true=walk | pred=walk | ✓ | ent=0.391 conf=0.920 gap=0.890
[2026-05-13 14:45:24] #5787/13069 | true=walk | pred=walk | ✓ | ent=0.410 conf=0.920 gap=0.900
[2026-05-13 14:45:34] #5789/13069 | true=walk | pred=walk | ✓ | ent=0.685 conf=0.846 gap=0.796
[2026-05-13 14:45:38] #5790/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 14:46:31] #5794/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-13 14:46:49] #5796/13069 | true=walk | pred=walk | ✓ | ent=0.616 conf=0.850 gap=0.770
[2026-05-13 14:47:08] #5798/13069 | true=walk | pred=walk | ✓ | ent=0.985 conf=0.750 gap=0.670
[2026-05-13 14:48:20] #5805/13069 | true=walk | pred=walk | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-13 14:48:30] #5807/13069 | true=walk | pred=walk | ✓ | ent=0.498 conf=0.850 gap=0.730
[2026-05-13 14:48:53] #5808/13069 | true=walk | pred=walk | ✓ | ent=1.246 conf=0.650 gap=0.550
[2026-05-13 14:50:19] #5815/13069 | true=walk | pred=walk | ✓ | ent=1.161 conf=0.650 gap=0.470
[2026-05-13 14:51:16] #5819/13069 | true=walk | pred=walk | ✓ | ent=1.184 conf=0.650 gap=0.550
[2026-05-13 14:51:24] #5820/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.920 gap=0.890
[2026-05-13 14:51:56] #5824/13069 | true=walk | pred=walk | ✓ | ent=0.277 conf=0.950 gap=0.930
[2026-05-13 14:52:11] #5825/13069 | true=walk | pred=walk | ✓ | ent=0.984 conf=0.720 gap=0.600
[2026-05-13 14:53:02] #5830/13069 | true=walk | pred=walk | ✓ | ent=0.827 conf=0.700 gap=0.450
[2026-05-13 14:53:08] #5832/13069 | true=walk | pred=walk | ✓ | ent=0.656 conf=0.850 gap=0.800
[2026-05-13 14:54:58] #5841/13069 | true=walk | pred=walk | ✓ | ent=0.390 conf=0.920 gap=0.880
[2026-05-13 14:55:04] #5842/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-13 14:55:19] #5844/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 14:55:22] #5845/13069 | true=walk | pred=walk | ✓ | ent=0.819 conf=0.700 gap=0.550
[2026-05-13 14:55:30] #5846/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 14:56:26] #5853/13069 | true=walk | pred=walk | ✓ | ent=0.635 conf=0.850 gap=0.770
[2026-05-13 14:56:55] #5856/13069 | true=walk | pred=walk | ✓ | ent=0.648 conf=0.842 gap=0.743
[2026-05-13 14:56:57] #5857/13069 | true=walk | pred=walk | ✓ | ent=1.182 conf=0.700 gap=0.650
[2026-05-13 14:57:00] #5858/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 14:57:11] #5860/13069 | true=walk | pred=walk | ✓ | ent=0.624 conf=0.850 gap=0.800
[2026-05-13 14:57:26] #5862/13069 | true=walk | pred=walk | ✓ | ent=0.552 conf=0.850 gap=0.750
[2026-05-13 14:57:44] #5865/13069 | true=walk | pred=walk | ✓ | ent=0.761 conf=0.820 gap=0.750
[2026-05-13 14:57:53] #5866/13069 | true=walk | pred=walk | ✓ | ent=0.417 conf=0.920 gap=0.900
[2026-05-13 14:58:54] #5875/13069 | true=walk | pred=walk | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-13 14:59:03] #5876/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 14:59:14] #5877/13069 | true=walk | pred=walk | ✓ | ent=0.888 conf=0.750 gap=0.600
[2026-05-13 14:59:43] #5880/13069 | true=walk | pred=walk | ✓ | ent=0.492 conf=0.902 gap=0.863
[2026-05-13 15:01:15] #5888/13069 | true=walk | pred=walk | ✓ | ent=0.814 conf=0.800 gap=0.700
[2026-05-13 15:01:22] #5890/13069 | true=walk | pred=walk | ✓ | ent=0.872 conf=0.750 gap=0.600
[2026-05-13 15:01:25] #5891/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 15:01:50] #5894/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-13 15:02:01] #5895/13069 | true=walk | pred=walk | ✓ | ent=0.254 conf=0.930 gap=0.860
[2026-05-13 15:03:46] #5905/13069 | true=walk | pred=walk | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 15:05:41] #5912/13069 | true=walk | pred=walk | ✓ | ent=1.273 conf=0.650 gap=0.570
[2026-05-13 15:05:47] #5913/13069 | true=walk | pred=walk | ✓ | ent=1.265 conf=0.650 gap=0.570
[2026-05-13 15:05:53] #5915/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 15:06:38] #5921/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 15:06:41] #5922/13069 | true=walk | pred=walk | ✓ | ent=1.122 conf=0.620 gap=0.400
[2026-05-13 15:10:11] #5939/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-13 15:11:01] #5942/13069 | true=walk | pred=walk | ✓ | ent=0.826 conf=0.750 gap=0.650
[2026-05-13 15:11:26] #5944/13069 | true=walk | pred=walk | ✓ | ent=0.761 conf=0.750 gap=0.550
[2026-05-13 15:11:46] #5946/13069 | true=walk | pred=walk | ✓ | ent=0.263 conf=0.950 gap=0.920
[2026-05-13 15:12:33] #5950/13069 | true=walk | pred=walk | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 15:13:33] #5957/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 15:14:55] #5965/13069 | true=walk | pred=walk | ✓ | ent=1.630 conf=0.350 gap=0.100
[2026-05-13 15:16:00] #5971/13069 | true=walk | pred=walk | ✓ | ent=0.675 conf=0.846 gap=0.796
[2026-05-13 15:16:07] #5972/13069 | true=walk | pred=walk | ✓ | ent=0.775 conf=0.750 gap=0.550
[2026-05-13 15:16:55] #5976/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 15:16:58] #5977/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 15:17:44] #5981/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 15:18:26] #5987/13069 | true=walk | pred=walk | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 15:20:01] #5998/13069 | true=walk | pred=walk | ✓ | ent=0.564 conf=0.880 gap=0.830
[2026-05-13 15:20:04] #5999/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 15:20:08] #6000/13069 | true=walk | pred=walk | ✓ | ent=1.211 conf=0.650 gap=0.500
[2026-05-13 15:20:27] #6002/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 15:20:58] #6005/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-13 15:21:11] #6006/13069 | true=walk | pred=walk | ✓ | ent=0.648 conf=0.850 gap=0.790
[2026-05-13 15:21:53] #6011/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 15:22:12] #6013/13069 | true=walk | pred=walk | ✓ | ent=1.347 conf=0.550 gap=0.400
[2026-05-13 15:24:09] #6020/13069 | true=walk | pred=walk | ✓ | ent=0.644 conf=0.850 gap=0.800
[2026-05-13 15:24:21] #6021/13069 | true=walk | pred=walk | ✓ | ent=0.751 conf=0.820 gap=0.750
[2026-05-13 15:24:24] #6022/13069 | true=walk | pred=walk | ✓ | ent=0.864 conf=0.800 gap=0.750
[2026-05-13 15:24:45] #6024/13069 | true=walk | pred=walk | ✓ | ent=1.383 conf=0.450 gap=0.250
[2026-05-13 15:25:16] #6030/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 15:25:47] #6033/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 15:27:10] #6040/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 15:27:26] #6042/13069 | true=walk | pred=walk | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-13 15:27:50] #6045/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 15:27:54] #6046/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 15:28:41] #6051/13069 | true=walk | pred=walk | ✓ | ent=0.476 conf=0.900 gap=0.870
[2026-05-13 15:29:03] #6053/13069 | true=walk | pred=walk | ✓ | ent=0.154 conf=0.970 gap=0.950
[2026-05-13 15:29:07] #6054/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 15:29:38] #6057/13069 | true=walk | pred=walk | ✓ | ent=0.996 conf=0.750 gap=0.680
[2026-05-13 15:30:05] #6059/13069 | true=walk | pred=walk | ✓ | ent=1.164 conf=0.650 gap=0.470
[2026-05-13 15:31:31] #6065/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 15:32:07] #6069/13069 | true=walk | pred=walk | ✓ | ent=0.984 conf=0.700 gap=0.550
[2026-05-13 15:32:18] #6070/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 15:32:31] #6072/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 15:32:49] #6075/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 15:33:12] #6078/13069 | true=walk | pred=walk | ✓ | ent=0.965 conf=0.750 gap=0.700
[2026-05-13 15:33:27] #6079/13069 | true=walk | pred=walk | ✓ | ent=0.712 conf=0.820 gap=0.740
[2026-05-13 15:33:46] #6081/13069 | true=walk | pred=walk | ✓ | ent=1.150 conf=0.650 gap=0.470
[2026-05-13 15:33:58] #6083/13069 | true=walk | pred=walk | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-13 15:35:24] #6089/13069 | true=walk | pred=walk | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-13 15:35:32] #6090/13069 | true=walk | pred=walk | ✓ | ent=1.237 conf=0.650 gap=0.550
[2026-05-13 15:36:07] #6093/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-13 15:36:50] #6099/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 15:39:26] #6113/13069 | true=walk | pred=walk | ✓ | ent=0.246 conf=0.950 gap=0.920
[2026-05-13 15:39:56] #6114/13069 | true=walk | pred=walk | ✓ | ent=0.230 conf=0.950 gap=0.910
[2026-05-13 15:40:30] #6115/13069 | true=walk | pred=walk | ✓ | ent=0.973 conf=0.750 gap=0.650
[2026-05-13 15:41:20] #6119/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 15:41:27] #6121/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 15:41:44] #6123/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 15:42:43] #6128/13069 | true=walk | pred=walk | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-13 15:42:46] #6129/13069 | true=walk | pred=walk | ✓ | ent=0.970 conf=0.750 gap=0.670
[2026-05-13 15:44:08] #6139/13069 | true=walk | pred=walk | ✓ | ent=0.169 conf=0.960 gap=0.919
[2026-05-13 15:44:10] #6140/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 15:44:19] #6141/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 15:44:52] #6145/13069 | true=walk | pred=walk | ✓ | ent=0.390 conf=0.920 gap=0.880
[2026-05-13 15:45:49] #6150/13069 | true=walk | pred=walk | ✓ | ent=1.563 conf=0.350 gap=0.100
[2026-05-13 15:46:03] #6151/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 15:47:01] #6156/13069 | true=walk | pred=walk | ✓ | ent=0.999 conf=0.650 gap=0.500
[2026-05-13 15:48:45] #6167/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.893 gap=0.845
[2026-05-13 15:49:06] #6169/13069 | true=walk | pred=walk | ✓ | ent=0.417 conf=0.920 gap=0.900
[2026-05-13 15:49:33] #6173/13069 | true=walk | pred=walk | ✓ | ent=1.243 conf=0.650 gap=0.550
[2026-05-13 15:49:37] #6174/13069 | true=walk | pred=walk | ✓ | ent=0.526 conf=0.850 gap=0.770
[2026-05-13 15:51:50] #6187/13069 | true=walk | pred=walk | ✓ | ent=1.074 conf=0.700 gap=0.600
[2026-05-13 15:51:54] #6188/13069 | true=walk | pred=walk | ✓ | ent=0.790 conf=0.800 gap=0.700
[2026-05-13 15:52:29] #6191/13069 | true=walk | pred=walk | ✓ | ent=0.486 conf=0.900 gap=0.860
[2026-05-13 15:53:16] #6195/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-13 15:53:45] #6198/13069 | true=walk | pred=walk | ✓ | ent=0.736 conf=0.750 gap=0.625
[2026-05-13 15:54:09] #6200/13069 | true=walk | pred=walk | ✓ | ent=1.278 conf=0.550 gap=0.400
[2026-05-13 15:54:12] #6201/13069 | true=walk | pred=walk | ✓ | ent=0.843 conf=0.800 gap=0.740
[2026-05-13 15:56:31] #6212/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-13 15:56:50] #6215/13069 | true=walk | pred=walk | ✓ | ent=0.365 conf=0.920 gap=0.890
[2026-05-13 15:57:58] #6222/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 15:58:04] #6223/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-13 16:00:37] #6235/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.931 gap=0.922
[2026-05-13 16:02:04] #6244/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 16:02:21] #6246/13069 | true=walk | pred=walk | ✓ | ent=0.654 conf=0.850 gap=0.800
[2026-05-13 16:02:53] #6248/13069 | true=walk | pred=walk | ✓ | ent=1.096 conf=0.700 gap=0.600
[2026-05-13 16:03:27] #6253/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 16:03:53] #6257/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 16:06:14] #6270/13069 | true=walk | pred=walk | ✓ | ent=0.878 conf=0.650 gap=0.350
[2026-05-13 16:06:19] #6271/13069 | true=walk | pred=walk | ✓ | ent=0.679 conf=0.800 gap=0.650
[2026-05-13 16:06:28] #6272/13069 | true=walk | pred=walk | ✓ | ent=1.146 conf=0.650 gap=0.500
[2026-05-13 16:07:11] #6276/13069 | true=walk | pred=walk | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 16:07:31] #6279/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 16:07:54] #6281/13069 | true=walk | pred=walk | ✓ | ent=0.338 conf=0.920 gap=0.860
[2026-05-13 16:10:00] #6292/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-13 16:11:06] #6299/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 16:11:17] #6300/13069 | true=walk | pred=walk | ✓ | ent=1.134 conf=0.650 gap=0.530
[2026-05-13 16:11:22] #6301/13069 | true=walk | pred=walk | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 16:11:53] #6304/13069 | true=walk | pred=walk | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 16:14:08] #6315/13069 | true=walk | pred=walk | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-13 16:14:57] #6319/13069 | true=walk | pred=walk | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-13 16:15:05] #6320/13069 | true=walk | pred=walk | ✓ | ent=1.010 conf=0.700 gap=0.600
[2026-05-13 16:15:43] #6324/13069 | true=walk | pred=walk | ✓ | ent=1.086 conf=0.720 gap=0.640
[2026-05-13 16:15:49] #6326/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 16:15:57] #6327/13069 | true=walk | pred=walk | ✓ | ent=0.277 conf=0.950 gap=0.930
[2026-05-13 16:16:05] #6329/13069 | true=walk | pred=walk | ✓ | ent=0.675 conf=0.846 gap=0.796
[2026-05-13 16:18:15] #6340/13069 | true=walk | pred=walk | ✓ | ent=0.786 conf=0.820 gap=0.770
[2026-05-13 16:18:58] #6343/13069 | true=walk | pred=walk | ✓ | ent=1.243 conf=0.650 gap=0.550
[2026-05-13 16:20:08] #6350/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-13 16:21:13] #6356/13069 | true=walk | pred=walk | ✓ | ent=0.702 conf=0.850 gap=0.820
[2026-05-13 16:21:39] #6358/13069 | true=walk | pred=walk | ✓ | ent=0.568 conf=0.850 gap=0.770
[2026-05-13 16:22:06] #6360/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 16:23:00] #6364/13069 | true=walk | pred=walk | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 16:23:35] #6367/13069 | true=walk | pred=walk | ✓ | ent=0.581 conf=0.850 gap=0.790
[2026-05-13 16:24:25] #6372/13069 | true=walk | pred=walk | ✓ | ent=0.556 conf=0.850 gap=0.780
[2026-05-13 16:24:29] #6373/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 16:24:37] #6374/13069 | true=walk | pred=walk | ✓ | ent=0.397 conf=0.920 gap=0.880
[2026-05-13 16:25:05] #6378/13069 | true=walk | pred=walk | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-13 16:26:00] #6382/13069 | true=walk | pred=walk | ✓ | ent=0.654 conf=0.850 gap=0.800
[2026-05-13 16:26:04] #6383/13069 | true=walk | pred=walk | ✓ | ent=1.538 conf=0.550 gap=0.450
[2026-05-13 16:26:12] #6384/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 16:26:43] #6387/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 16:27:20] #6390/13069 | true=walk | pred=walk | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-13 16:28:28] #6394/13069 | true=walk | pred=walk | ✓ | ent=1.346 conf=0.450 gap=0.100
[2026-05-13 16:28:48] #6396/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 16:29:35] #6400/13069 | true=walk | pred=walk | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-13 16:31:01] #6410/13069 | true=walk | pred=walk | ✓ | ent=0.947 conf=0.750 gap=0.670
[2026-05-13 16:33:13] #6422/13069 | true=walk | pred=walk | ✓ | ent=0.585 conf=0.820 gap=0.670
[2026-05-13 16:33:40] #6425/13069 | true=walk | pred=walk | ✓ | ent=0.763 conf=0.820 gap=0.760
[2026-05-13 16:34:17] #6428/13069 | true=walk | pred=walk | ✓ | ent=0.642 conf=0.850 gap=0.770
[2026-05-13 16:34:23] #6429/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 16:35:48] #6437/13069 | true=walk | pred=walk | ✓ | ent=1.096 conf=0.720 gap=0.640
[2026-05-13 16:37:17] #6445/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 16:38:35] #6454/13069 | true=walk | pred=walk | ✓ | ent=0.585 conf=0.850 gap=0.750
[2026-05-13 16:40:36] #6463/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.810
[2026-05-13 16:40:56] #6465/13069 | true=walk | pred=walk | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 16:41:58] #6468/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 16:43:05] #6474/13069 | true=walk | pred=walk | ✓ | ent=0.648 conf=0.842 gap=0.743
[2026-05-13 16:43:37] #6477/13069 | true=walk | pred=walk | ✓ | ent=1.295 conf=0.600 gap=0.400
[2026-05-13 16:44:53] #6484/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 16:45:36] #6487/13069 | true=walk | pred=walk | ✓ | ent=1.030 conf=0.700 gap=0.550
[2026-05-13 16:46:47] #6495/13069 | true=walk | pred=walk | ✓ | ent=1.035 conf=0.700 gap=0.600
[2026-05-13 16:47:39] #6500/13069 | true=walk | pred=walk | ✓ | ent=0.708 conf=0.850 gap=0.820
[2026-05-13 16:48:00] #6502/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-13 17:52:24] #6512/13069 | true=walk | pred=walk | ✓ | ent=0.126 conf=0.980 gap=0.975
[2026-05-13 17:52:42] #6514/13069 | true=walk | pred=walk | ✓ | ent=1.149 conf=0.650 gap=0.530
[2026-05-13 17:53:44] #6518/13069 | true=walk | pred=walk | ✓ | ent=1.655 conf=0.450 gap=0.300
[2026-05-13 17:54:39] #6521/13069 | true=walk | pred=walk | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-13 17:55:38] #6526/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 17:58:02] #6538/13069 | true=walk | pred=walk | ✓ | ent=1.356 conf=0.600 gap=0.480
[2026-05-13 17:58:28] #6541/13069 | true=walk | pred=walk | ✓ | ent=1.072 conf=0.700 gap=0.580
[2026-05-13 17:58:36] #6542/13069 | true=walk | pred=walk | ✓ | ent=1.228 conf=0.650 gap=0.500
[2026-05-13 17:58:39] #6543/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 17:59:31] #6548/13069 | true=walk | pred=walk | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 17:59:50] #6550/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 18:00:00] #6551/13069 | true=walk | pred=walk | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 18:00:10] #6552/13069 | true=walk | pred=walk | ✓ | ent=0.661 conf=0.850 gap=0.800
[2026-05-13 18:00:16] #6553/13069 | true=walk | pred=walk | ✓ | ent=0.857 conf=0.650 gap=0.400
[2026-05-13 18:00:23] #6554/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 18:00:33] #6555/13069 | true=walk | pred=walk | ✓ | ent=0.789 conf=0.746 gap=0.547
[2026-05-13 18:00:49] #6557/13069 | true=walk | pred=walk | ✓ | ent=0.236 conf=0.950 gap=0.910
[2026-05-13 18:00:51] #6558/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 18:00:54] #6559/13069 | true=walk | pred=walk | ✓ | ent=0.750 conf=0.820 gap=0.760
[2026-05-13 18:01:01] #6560/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 18:01:08] #6561/13069 | true=walk | pred=walk | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-13 18:01:20] #6562/13069 | true=walk | pred=walk | ✓ | ent=0.631 conf=0.850 gap=0.770
[2026-05-13 18:01:45] #6565/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.931 gap=0.922
[2026-05-13 18:01:49] #6566/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 18:01:52] #6567/13069 | true=walk | pred=walk | ✓ | ent=1.096 conf=0.350 gap=0.000
[2026-05-13 18:02:01] #6568/13069 | true=walk | pred=walk | ✓ | ent=0.417 conf=0.920 gap=0.900
[2026-05-13 18:02:28] #6570/13069 | true=walk | pred=walk | ✓ | ent=1.042 conf=0.700 gap=0.580
[2026-05-13 18:02:31] #6571/13069 | true=walk | pred=walk | ✓ | ent=0.674 conf=0.850 gap=0.800
