[2026-05-11 21:51:10] HARTH class 0 (walk) T=0.8
[2026-05-11 21:51:10]   13069 windows
[2026-05-12 22:30:43] #0001/13069 | true=walk | pred=walk | ✓ | ent=1.499 conf=0.450 gap=0.200
[2026-05-13 12:08:53] #4911/13069 | true=walk | pred=stairs_up | ✗ | ent=0.611 conf=0.700 gap=0.400
[2026-05-13 12:08:58] #4912/13069 | true=walk | pred=stairs_up | ✗ | ent=0.688 conf=0.550 gap=0.100
[2026-05-13 12:09:04] #4913/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-13 12:09:19] #4914/13069 | true=walk | pred=run | ✗ | ent=0.478 conf=0.885 gap=0.833
[2026-05-13 12:09:28] #4915/13069 | true=walk | pred=run | ✗ | ent=0.112 conf=0.980 gap=0.970
[2026-05-13 12:09:46] #4916/13069 | true=walk | pred=walk | ✓ | ent=0.979 conf=0.750 gap=0.670
[2026-05-13 12:09:53] #4917/13069 | true=walk | pred=walk | ✓ | ent=0.680 conf=0.820 gap=0.700
[2026-05-13 12:09:55] #4918/13069 | true=walk | pred=walk | ✓ | ent=0.644 conf=0.850 gap=0.800
[2026-05-13 12:09:58] #4919/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 12:10:15] #4920/13069 | true=walk | pred=shuffle | ✗ | ent=1.413 conf=0.450 gap=0.150
[2026-05-12 18:09:36]   [4920/13069] acc=61% filt=4236
[2026-05-13 12:10:17] #4921/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 12:10:27] #4922/13069 | true=walk | pred=run | ✗ | ent=0.837 conf=0.800 gap=0.750
[2026-05-13 12:10:35] #4923/13069 | true=walk | pred=walk | ✓ | ent=1.072 conf=0.700 gap=0.580
[2026-05-13 12:10:45] #4924/13069 | true=walk | pred=walk | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-13 12:10:50] #4925/13069 | true=walk | pred=run | ✗ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 12:10:58] #4926/13069 | true=walk | pred=walk | ✓ | ent=0.668 conf=0.850 gap=0.790
[2026-05-13 12:11:01] #4927/13069 | true=walk | pred=walk | ✓ | ent=0.671 conf=0.850 gap=0.810
[2026-05-13 12:11:04] #4928/13069 | true=walk | pred=walk | ✓ | ent=0.552 conf=0.850 gap=0.750
[2026-05-13 12:11:07] #4929/13069 | true=walk | pred=walk | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-13 12:11:15] #4930/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 12:11:19] #4931/13069 | true=walk | pred=walk | ✓ | ent=0.334 conf=0.940 gap=0.930
[2026-05-13 12:11:28] #4932/13069 | true=walk | pred=walk | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 12:11:33] #4933/13069 | true=walk | pred=stairs_up | ✗ | ent=0.647 conf=0.650 gap=0.300
[2026-05-13 12:11:44] #4934/13069 | true=walk | pred=run | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 12:11:50] #4935/13069 | true=walk | pred=stairs_up | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-13 12:12:02] #4936/13069 | true=walk | pred=shuffle | ✗ | ent=1.197 conf=0.500 gap=0.150
[2026-05-13 12:12:06] #4937/13069 | true=walk | pred=walk | ✓ | ent=0.773 conf=0.820 gap=0.770
[2026-05-13 12:12:20] #4938/13069 | true=walk | pred=stairs_up | ✗ | ent=0.500 conf=0.800 gap=0.600
[2026-05-13 12:12:22] #4939/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-13 12:12:29] #4940/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-12 18:13:04]   [4940/13069] acc=61% filt=4254
[2026-05-13 12:12:52] #4941/13069 | true=walk | pred=stand | ✗ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 12:13:02] #4942/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 12:13:12] #4943/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 12:13:14] #4944/13069 | true=walk | pred=walk | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-13 12:13:17] #4945/13069 | true=walk | pred=walk | ✓ | ent=0.652 conf=0.850 gap=0.790
[2026-05-13 12:13:25] #4946/13069 | true=walk | pred=walk | ✓ | ent=0.334 conf=0.940 gap=0.930
[2026-05-13 12:13:30] #4947/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-13 12:13:35] #4948/13069 | true=walk | pred=walk | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 12:13:42] #4949/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 12:13:53] #4950/13069 | true=walk | pred=walk | ✓ | ent=0.260 conf=0.950 gap=0.920
[2026-05-13 12:14:02] #4951/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-13 12:14:05] #4952/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-13 12:14:07] #4953/13069 | true=walk | pred=walk | ✓ | ent=0.624 conf=0.850 gap=0.800
[2026-05-13 12:14:23] #4954/13069 | true=walk | pred=run | ✗ | ent=0.302 conf=0.940 gap=0.910
[2026-05-13 12:14:28] #4955/13069 | true=walk | pred=walk | ✓ | ent=0.119 conf=0.980 gap=0.970
[2026-05-13 12:14:38] #4956/13069 | true=walk | pred=run | ✗ | ent=0.384 conf=0.931 gap=0.922
[2026-05-13 12:14:59] #4957/13069 | true=walk | pred=stairs_up | ✗ | ent=0.845 conf=0.550 gap=0.150
[2026-05-13 12:15:18] #4958/13069 | true=walk | pred=shuffle | ✗ | ent=1.061 conf=0.700 gap=0.550
[2026-05-13 12:15:25] #4959/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 12:15:46] #4960/13069 | true=walk | pred=stairs_up | ✗ | ent=0.647 conf=0.650 gap=0.300
[2026-05-12 18:17:07]   [4960/13069] acc=61% filt=4269
[2026-05-13 12:15:57] #4961/13069 | true=walk | pred=run | ✗ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 12:15:59] #4962/13069 | true=walk | pred=walk | ✓ | ent=1.330 conf=0.550 gap=0.350
[2026-05-13 12:16:05] #4963/13069 | true=walk | pred=walk | ✓ | ent=1.257 conf=0.650 gap=0.550
[2026-05-13 12:16:14] #4964/13069 | true=walk | pred=run | ✗ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 12:16:29] #4965/13069 | true=walk | pred=stairs_up | ✗ | ent=0.673 conf=0.600 gap=0.200
[2026-05-13 12:16:39] #4966/13069 | true=walk | pred=walk | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 12:16:48] #4967/13069 | true=walk | pred=walk | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-13 12:16:58] #4968/13069 | true=walk | pred=stairs_down | ✗ | ent=1.464 conf=0.400 gap=0.050
[2026-05-13 12:17:04] #4969/13069 | true=walk | pred=walk | ✓ | ent=0.789 conf=0.820 gap=0.770
[2026-05-13 12:17:16] #4970/13069 | true=walk | pred=stairs_down | ✗ | ent=1.597 conf=0.250 gap=0.050
[2026-05-13 12:17:19] #4971/13069 | true=walk | pred=walk | ✓ | ent=0.654 conf=0.850 gap=0.800
[2026-05-13 12:17:30] #4972/13069 | true=walk | pred=run | ✗ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 12:17:33] #4973/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 12:17:35] #4974/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 12:17:47] #4975/13069 | true=walk | pred=walk | ✓ | ent=0.389 conf=0.900 gap=0.820
[2026-05-13 12:17:50] #4976/13069 | true=walk | pred=walk | ✓ | ent=0.602 conf=0.850 gap=0.770
[2026-05-13 12:18:03] #4977/13069 | true=walk | pred=stairs_up | ✗ | ent=1.332 conf=0.400 gap=0.000
[2026-05-13 12:18:14] #4978/13069 | true=walk | pred=walk | ✓ | ent=0.966 conf=0.750 gap=0.670
[2026-05-13 12:18:26] #4979/13069 | true=walk | pred=stairs_up | ✗ | ent=0.688 conf=0.550 gap=0.100
[2026-05-13 12:18:49] #4980/13069 | true=walk | pred=run | ✗ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 18:20:15]   [4980/13069] acc=61% filt=4283
[2026-05-13 12:18:54] #4981/13069 | true=walk | pred=stairs_up | ✗ | ent=1.268 conf=0.550 gap=0.350
[2026-05-13 12:19:03] #4982/13069 | true=walk | pred=walk | ✓ | ent=0.408 conf=0.900 gap=0.820
[2026-05-13 12:19:06] #4983/13069 | true=walk | pred=walk | ✓ | ent=0.924 conf=0.780 gap=0.730
[2026-05-13 12:19:08] #4984/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 12:19:14] #4985/13069 | true=walk | pred=walk | ✓ | ent=1.158 conf=0.650 gap=0.500
[2026-05-13 12:19:22] #4986/13069 | true=walk | pred=walk | ✓ | ent=0.818 conf=0.720 gap=0.500
[2026-05-13 12:19:31] #4987/13069 | true=walk | pred=walk | ✓ | ent=0.552 conf=0.820 gap=0.670
[2026-05-13 12:19:33] #4988/13069 | true=walk | pred=walk | ✓ | ent=0.600 conf=0.850 gap=0.790
[2026-05-13 12:19:35] #4989/13069 | true=walk | pred=walk | ✓ | ent=0.926 conf=0.750 gap=0.670
[2026-05-13 12:19:42] #4990/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 12:20:00] #4991/13069 | true=walk | pred=shuffle | ✗ | ent=1.433 conf=0.430 gap=0.080
[2026-05-13 12:20:03] #4992/13069 | true=walk | pred=walk | ✓ | ent=1.708 conf=0.350 gap=0.150
[2026-05-13 12:20:13] #4993/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 12:20:21] #4994/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 12:20:24] #4995/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 12:20:28] #4996/13069 | true=walk | pred=walk | ✓ | ent=1.360 conf=0.500 gap=0.200
[2026-05-13 12:20:40] #4997/13069 | true=walk | pred=run | ✗ | ent=0.307 conf=0.940 gap=0.920
[2026-05-13 12:20:45] #4998/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 12:21:03] #4999/13069 | true=walk | pred=walk | ✓ | ent=0.702 conf=0.850 gap=0.820
[2026-05-13 12:21:20] #5000/13069 | true=walk | pred=stairs_down | ✗ | ent=1.130 conf=0.480 gap=0.080
[2026-05-12 18:23:19]   [5000/13069] acc=61% filt=4302
[2026-05-13 12:21:22] #5001/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 12:21:28] #5002/13069 | true=walk | pred=walk | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-13 12:21:37] #5003/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.931 gap=0.922
[2026-05-13 12:21:39] #5004/13069 | true=walk | pred=walk | ✓ | ent=0.653 conf=0.850 gap=0.800
[2026-05-13 12:21:42] #5005/13069 | true=walk | pred=walk | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-13 12:21:51] #5006/13069 | true=walk | pred=walk | ✓ | ent=1.471 conf=0.550 gap=0.430
[2026-05-13 12:22:00] #5007/13069 | true=walk | pred=walk | ✓ | ent=0.168 conf=0.970 gap=0.960
[2026-05-13 12:22:02] #5008/13069 | true=walk | pred=walk | ✓ | ent=0.282 conf=0.950 gap=0.930
[2026-05-13 12:22:08] #5009/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.920
[2026-05-13 12:22:24] #5010/13069 | true=walk | pred=stairs_down | ✗ | ent=1.324 conf=0.430 gap=0.030
[2026-05-13 12:22:27] #5011/13069 | true=walk | pred=walk | ✓ | ent=1.148 conf=0.700 gap=0.650
[2026-05-13 12:22:42] #5012/13069 | true=walk | pred=walk | ✓ | ent=1.132 conf=0.700 gap=0.600
[2026-05-13 12:22:44] #5013/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 12:23:02] #5014/13069 | true=walk | pred=shuffle | ✗ | ent=1.347 conf=0.550 gap=0.400
[2026-05-13 12:23:18] #5015/13069 | true=walk | pred=walk | ✓ | ent=1.243 conf=0.650 gap=0.550
[2026-05-13 12:23:30] #5016/13069 | true=walk | pred=walk | ✓ | ent=1.290 conf=0.650 gap=0.570
[2026-05-13 12:23:34] #5017/13069 | true=walk | pred=shuffle | ✗ | ent=0.611 conf=0.700 gap=0.400
[2026-05-13 12:23:37] #5018/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 12:23:48] #5019/13069 | true=walk | pred=walk | ✓ | ent=1.211 conf=0.650 gap=0.500
[2026-05-13 12:24:05] #5020/13069 | true=walk | pred=stairs_up | ✗ | ent=0.892 conf=0.467 gap=0.000
[2026-05-12 18:26:14]   [5020/13069] acc=61% filt=4321
[2026-05-13 12:24:07] #5021/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 12:24:13] #5022/13069 | true=walk | pred=walk | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 12:24:33] #5023/13069 | true=walk | pred=run | ✗ | ent=0.168 conf=0.970 gap=0.960
[2026-05-13 12:24:35] #5024/13069 | true=walk | pred=walk | ✓ | ent=0.819 conf=0.700 gap=0.550
[2026-05-13 12:24:49] #5025/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 12:25:09] #5026/13069 | true=walk | pred=stairs_up | ✗ | ent=0.459 conf=0.850 gap=0.710
[2026-05-13 12:25:18] #5027/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 12:25:27] #5028/13069 | true=walk | pred=run | ✗ | ent=1.076 conf=0.550 gap=0.200
[2026-05-13 12:25:30] #5029/13069 | true=walk | pred=walk | ✓ | ent=0.985 conf=0.750 gap=0.670
[2026-05-13 12:25:48] #5030/13069 | true=walk | pred=stairs_up | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-13 12:26:01] #5031/13069 | true=walk | pred=stairs_up | ✗ | ent=1.161 conf=0.450 gap=0.100
[2026-05-13 12:26:14] #5032/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 12:26:17] #5033/13069 | true=walk | pred=walk | ✓ | ent=1.163 conf=0.700 gap=0.620
[2026-05-13 12:26:20] #5034/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 12:26:32] #5035/13069 | true=walk | pred=stand | ✗ | ent=0.773 conf=0.780 gap=0.630
[2026-05-13 12:26:34] #5036/13069 | true=walk | pred=walk | ✓ | ent=0.316 conf=0.945 gap=0.935
[2026-05-13 12:26:37] #5037/13069 | true=walk | pred=walk | ✓ | ent=0.233 conf=0.950 gap=0.925
[2026-05-13 12:26:42] #5038/13069 | true=walk | pred=lying | ✗ | ent=1.359 conf=0.500 gap=0.300
[2026-05-13 12:26:58] #5039/13069 | true=walk | pred=run | ✗ | ent=0.328 conf=0.940 gap=0.920
[2026-05-13 12:27:09] #5040/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-12 18:29:25]   [5040/13069] acc=61% filt=4335
[2026-05-13 12:27:12] #5041/13069 | true=walk | pred=walk | ✓ | ent=0.233 conf=0.950 gap=0.925
[2026-05-13 12:27:22] #5042/13069 | true=walk | pred=walk | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-13 12:27:34] #5043/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 12:27:50] #5044/13069 | true=walk | pred=run | ✗ | ent=0.365 conf=0.920 gap=0.870
[2026-05-13 12:27:53] #5045/13069 | true=walk | pred=walk | ✓ | ent=0.660 conf=0.850 gap=0.800
[2026-05-13 12:28:05] #5046/13069 | true=walk | pred=run | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 12:28:18] #5047/13069 | true=walk | pred=run | ✗ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 12:28:22] #5048/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-13 12:28:31] #5049/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 12:28:40] #5050/13069 | true=walk | pred=walk | ✓ | ent=0.985 conf=0.750 gap=0.670
[2026-05-13 12:28:56] #5051/13069 | true=walk | pred=stand | ✗ | ent=0.500 conf=0.800 gap=0.600
[2026-05-13 12:29:00] #5052/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 12:29:12] #5053/13069 | true=walk | pred=shuffle | ✗ | ent=0.613 conf=0.800 gap=0.650
[2026-05-13 12:29:15] #5054/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 12:29:26] #5055/13069 | true=walk | pred=walk | ✓ | ent=1.186 conf=0.650 gap=0.500
[2026-05-13 12:29:35] #5056/13069 | true=walk | pred=run | ✗ | ent=0.365 conf=0.920 gap=0.870
[2026-05-13 12:29:53] #5057/13069 | true=walk | pred=stairs_up | ✗ | ent=0.996 conf=0.550 gap=0.200
[2026-05-13 12:30:04] #5058/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 12:30:15] #5059/13069 | true=walk | pred=walk | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 12:30:28] #5060/13069 | true=walk | pred=walk | ✓ | ent=1.243 conf=0.650 gap=0.550
[2026-05-12 18:33:15]   [5060/13069] acc=61% filt=4353
[2026-05-13 12:30:44] #5061/13069 | true=walk | pred=shuffle | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-13 12:30:53] #5062/13069 | true=walk | pred=run | ✗ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 12:31:17] #5063/13069 | true=walk | pred=stairs_down | ✗ | ent=1.494 conf=0.450 gap=0.150
[2026-05-13 12:31:31] #5064/13069 | true=walk | pred=walk | ✓ | ent=0.718 conf=0.825 gap=0.728
[2026-05-13 12:31:44] #5065/13069 | true=walk | pred=stairs_up | ✗ | ent=0.857 conf=0.600 gap=0.250
[2026-05-13 12:31:47] #5066/13069 | true=walk | pred=walk | ✓ | ent=1.290 conf=0.500 gap=0.300
[2026-05-13 12:31:52] #5067/13069 | true=walk | pred=run | ✗ | ent=0.442 conf=0.900 gap=0.850
[2026-05-13 12:31:55] #5068/13069 | true=walk | pred=walk | ✓ | ent=0.985 conf=0.750 gap=0.670
[2026-05-13 12:31:57] #5069/13069 | true=walk | pred=walk | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-13 12:32:04] #5070/13069 | true=walk | pred=walk | ✓ | ent=0.667 conf=0.850 gap=0.800
[2026-05-13 12:32:07] #5071/13069 | true=walk | pred=walk | ✓ | ent=0.635 conf=0.850 gap=0.770
[2026-05-13 12:32:16] #5072/13069 | true=walk | pred=walk | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-13 12:32:18] #5073/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 12:32:23] #5074/13069 | true=walk | pred=stand | ✗ | ent=0.562 conf=0.750 gap=0.500
[2026-05-13 12:32:32] #5075/13069 | true=walk | pred=stairs_up | ✗ | ent=0.677 conf=0.830 gap=0.750
[2026-05-13 12:32:35] #5076/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-13 12:32:44] #5077/13069 | true=walk | pred=run | ✗ | ent=0.524 conf=0.880 gap=0.830
[2026-05-13 12:32:54] #5078/13069 | true=walk | pred=walk | ✓ | ent=0.819 conf=0.700 gap=0.550
[2026-05-13 12:32:59] #5079/13069 | true=walk | pred=run | ✗ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 12:33:13] #5080/13069 | true=walk | pred=run | ✗ | ent=0.453 conf=0.900 gap=0.860
[2026-05-12 18:35:59]   [5080/13069] acc=61% filt=4373
[2026-05-13 12:33:21] #5081/13069 | true=walk | pred=walk | ✓ | ent=1.668 conf=0.300 gap=0.050
[2026-05-13 12:33:23] #5082/13069 | true=walk | pred=walk | ✓ | ent=0.714 conf=0.842 gap=0.792
[2026-05-13 12:33:33] #5083/13069 | true=walk | pred=stand | ✗ | ent=0.552 conf=0.850 gap=0.750
[2026-05-13 12:33:42] #5084/13069 | true=walk | pred=run | ✗ | ent=0.239 conf=0.960 gap=0.950
[2026-05-13 12:33:48] #5085/13069 | true=walk | pred=walk | ✓ | ent=0.984 conf=0.750 gap=0.650
[2026-05-13 12:33:59] #5086/13069 | true=walk | pred=run | ✗ | ent=0.168 conf=0.970 gap=0.960
[2026-05-13 12:34:11] #5087/13069 | true=walk | pred=run | ✗ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 12:34:14] #5088/13069 | true=walk | pred=walk | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 12:34:19] #5089/13069 | true=walk | pred=shuffle | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-13 12:34:32] #5090/13069 | true=walk | pred=shuffle | ✗ | ent=1.305 conf=0.450 gap=0.150
[2026-05-13 12:34:51] #5091/13069 | true=walk | pred=walk | ✓ | ent=0.621 conf=0.850 gap=0.770
[2026-05-13 12:34:55] #5092/13069 | true=walk | pred=stairs_up | ✗ | ent=1.393 conf=0.450 gap=0.100
[2026-05-13 12:35:08] #5093/13069 | true=walk | pred=stairs_up | ✗ | ent=1.521 conf=0.400 gap=0.100
[2026-05-13 12:35:16] #5094/13069 | true=walk | pred=walk | ✓ | ent=0.540 conf=0.880 gap=0.840
[2026-05-13 12:35:26] #5095/13069 | true=walk | pred=stairs_up | ✗ | ent=1.231 conf=0.550 gap=0.250
[2026-05-13 12:35:36] #5096/13069 | true=walk | pred=run | ✗ | ent=0.905 conf=0.750 gap=0.600
[2026-05-13 12:35:47] #5097/13069 | true=walk | pred=walk | ✓ | ent=0.621 conf=0.850 gap=0.770
[2026-05-13 12:35:55] #5098/13069 | true=walk | pred=walk | ✓ | ent=1.191 conf=0.600 gap=0.350
[2026-05-13 12:35:59] #5099/13069 | true=walk | pred=walk | ✓ | ent=0.246 conf=0.950 gap=0.920
[2026-05-13 12:36:10] #5100/13069 | true=walk | pred=stairs_up | ✗ | ent=1.462 conf=0.400 gap=0.100
[2026-05-12 18:39:55]   [5100/13069] acc=61% filt=4393
[2026-05-13 12:36:13] #5101/13069 | true=walk | pred=walk | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 12:36:26] #5102/13069 | true=walk | pred=stairs_up | ✗ | ent=1.110 conf=0.550 gap=0.300
[2026-05-13 12:36:42] #5103/13069 | true=walk | pred=stairs_down | ✗ | ent=0.967 conf=0.600 gap=0.300
[2026-05-13 12:36:49] #5104/13069 | true=walk | pred=walk | ✓ | ent=0.948 conf=0.750 gap=0.650
[2026-05-13 12:36:57] #5105/13069 | true=walk | pred=run | ✗ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 12:37:06] #5106/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 12:37:17] #5107/13069 | true=walk | pred=walk | ✓ | ent=0.489 conf=0.900 gap=0.870
[2026-05-13 12:37:32] #5108/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-13 12:37:34] #5109/13069 | true=walk | pred=walk | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 12:37:37] #5110/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 12:37:47] #5111/13069 | true=walk | pred=walk | ✓ | ent=0.648 conf=0.850 gap=0.790
[2026-05-13 12:38:00] #5112/13069 | true=walk | pred=walk | ✓ | ent=0.959 conf=0.750 gap=0.650
[2026-05-13 12:38:04] #5113/13069 | true=walk | pred=shuffle | ✗ | ent=0.688 conf=0.550 gap=0.100
[2026-05-13 12:38:12] #5114/13069 | true=walk | pred=walk | ✓ | ent=1.034 conf=0.720 gap=0.600
[2026-05-13 12:38:21] #5115/13069 | true=walk | pred=walk | ✓ | ent=0.472 conf=0.900 gap=0.860
[2026-05-13 12:38:30] #5116/13069 | true=walk | pred=stairs_up | ✗ | ent=0.688 conf=0.550 gap=0.100
[2026-05-13 12:38:34] #5117/13069 | true=walk | pred=run | ✗ | ent=0.977 conf=0.700 gap=0.500
[2026-05-13 12:38:43] #5118/13069 | true=walk | pred=walk | ✓ | ent=0.977 conf=0.720 gap=0.570
[2026-05-13 12:38:52] #5119/13069 | true=walk | pred=run | ✗ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 12:39:05] #5120/13069 | true=walk | pred=shuffle | ✗ | ent=0.940 conf=0.700 gap=0.600
[2026-05-12 18:43:29]   [5120/13069] acc=61% filt=4409
[2026-05-13 12:39:14] #5121/13069 | true=walk | pred=walk | ✓ | ent=1.140 conf=0.650 gap=0.450
[2026-05-13 12:39:22] #5122/13069 | true=walk | pred=walk | ✓ | ent=0.549 conf=0.882 gap=0.853
[2026-05-13 12:39:29] #5123/13069 | true=walk | pred=walk | ✓ | ent=0.600 conf=0.850 gap=0.790
[2026-05-13 12:39:43] #5124/13069 | true=walk | pred=shuffle | ✗ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 12:39:56] #5125/13069 | true=walk | pred=shuffle | ✗ | ent=0.693 conf=0.500 gap=0.000
[2026-05-13 12:40:09] #5126/13069 | true=walk | pred=run | ✗ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 12:40:12] #5127/13069 | true=walk | pred=walk | ✓ | ent=0.943 conf=0.750 gap=0.650
[2026-05-13 12:40:20] #5128/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.810
[2026-05-13 12:40:22] #5129/13069 | true=walk | pred=walk | ✓ | ent=0.731 conf=0.820 gap=0.740
[2026-05-13 12:40:29] #5130/13069 | true=walk | pred=walk | ✓ | ent=0.768 conf=0.750 gap=0.550
[2026-05-13 12:40:37] #5131/13069 | true=walk | pred=walk | ✓ | ent=0.630 conf=0.850 gap=0.770
