[2026-05-11 21:51:19] HARTH class 1 (run) T=0.8
[2026-05-11 21:51:19]   3185 windows
[2026-05-11 21:51:24] #0001/03185 | true=run | pred=run | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-13 18:48:56] #0549/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 18:49:04] #0550/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 18:49:09] #0551/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 18:49:12] #0552/03185 | true=run | pred=run | ✓ | ent=0.378 conf=0.933 gap=0.923
[2026-05-13 18:49:22] #0553/03185 | true=run | pred=run | ✓ | ent=0.210 conf=0.960 gap=0.940
[2026-05-13 18:49:28] #0554/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 18:49:36] #0555/03185 | true=run | pred=run | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 18:49:39] #0556/03185 | true=run | pred=run | ✓ | ent=0.486 conf=0.900 gap=0.880
[2026-05-13 18:49:50] #0557/03185 | true=run | pred=walk | ✗ | ent=0.816 conf=0.743 gap=0.545
[2026-05-13 18:49:58] #0558/03185 | true=run | pred=run | ✓ | ent=0.445 conf=0.895 gap=0.842
[2026-05-13 18:50:05] #0559/03185 | true=run | pred=run | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 18:50:07] #0560/03185 | true=run | pred=run | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-13 18:50:07]   [560/3185] acc=90% filt=558
[2026-05-13 18:50:10] #0561/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:50:16] #0562/03185 | true=run | pred=walk | ✗ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 18:50:18] #0563/03185 | true=run | pred=run | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 18:50:25] #0564/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 18:50:29] #0565/03185 | true=run | pred=run | ✓ | ent=0.905 conf=0.750 gap=0.600
[2026-05-13 18:50:38] #0566/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 18:50:50] #0567/03185 | true=run | pred=run | ✓ | ent=0.421 conf=0.880 gap=0.780
[2026-05-13 18:50:53] #0568/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:50:56] #0569/03185 | true=run | pred=run | ✓ | ent=0.215 conf=0.944 gap=0.889
[2026-05-13 18:50:58] #0570/03185 | true=run | pred=run | ✓ | ent=0.655 conf=0.850 gap=0.800
[2026-05-13 18:51:02] #0571/03185 | true=run | pred=run | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-13 18:51:04] #0572/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:51:06] #0573/03185 | true=run | pred=run | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 18:51:12] #0574/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 18:51:15] #0575/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 18:51:21] #0576/03185 | true=run | pred=walk | ✗ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 18:51:24] #0577/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 18:51:29] #0578/03185 | true=run | pred=walk | ✗ | ent=0.265 conf=0.950 gap=0.920
[2026-05-13 18:51:39] #0579/03185 | true=run | pred=run | ✓ | ent=0.210 conf=0.960 gap=0.940
[2026-05-13 18:51:47] #0580/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 18:51:47]   [580/3185] acc=89% filt=578
[2026-05-13 18:51:58] #0581/03185 | true=run | pred=walk | ✗ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 18:52:08] #0582/03185 | true=run | pred=stand | ✗ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 18:52:10] #0583/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 18:52:12] #0584/03185 | true=run | pred=run | ✓ | ent=0.888 conf=0.750 gap=0.600
[2026-05-13 18:52:15] #0585/03185 | true=run | pred=run | ✓ | ent=0.627 conf=0.850 gap=0.800
[2026-05-13 18:52:18] #0586/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 18:52:28] #0587/03185 | true=run | pred=run | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 18:52:30] #0588/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:52:33] #0589/03185 | true=run | pred=run | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 18:52:45] #0590/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:52:51] #0591/03185 | true=run | pred=walk | ✗ | ent=0.531 conf=0.850 gap=0.730
[2026-05-13 18:52:58] #0592/03185 | true=run | pred=run | ✓ | ent=0.234 conf=0.938 gap=0.875
[2026-05-13 18:53:00] #0593/03185 | true=run | pred=run | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 18:53:10] #0594/03185 | true=run | pred=run | ✓ | ent=0.635 conf=0.850 gap=0.770
[2026-05-13 18:53:12] #0595/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:53:19] #0596/03185 | true=run | pred=run | ✓ | ent=0.461 conf=0.900 gap=0.850
[2026-05-13 18:53:27] #0597/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 18:53:35] #0598/03185 | true=run | pred=run | ✓ | ent=0.206 conf=0.947 gap=0.895
[2026-05-13 18:53:45] #0599/03185 | true=run | pred=run | ✓ | ent=0.302 conf=0.940 gap=0.910
[2026-05-13 18:53:48] #0600/03185 | true=run | pred=run | ✓ | ent=0.168 conf=0.970 gap=0.960
[2026-05-13 18:53:48]   [600/3185] acc=89% filt=598
[2026-05-13 18:53:50] #0601/03185 | true=run | pred=run | ✓ | ent=0.428 conf=0.900 gap=0.850
[2026-05-13 18:53:58] #0602/03185 | true=run | pred=run | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-13 18:54:01] #0603/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 18:54:11] #0604/03185 | true=run | pred=walk | ✗ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 18:54:14] #0605/03185 | true=run | pred=run | ✓ | ent=1.374 conf=0.600 gap=0.450
[2026-05-13 18:54:17] #0606/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:54:20] #0607/03185 | true=run | pred=run | ✓ | ent=0.451 conf=0.833 gap=0.667
[2026-05-13 18:54:23] #0608/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:54:25] #0609/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:54:29] #0610/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 18:54:32] #0611/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 18:54:39] #0612/03185 | true=run | pred=walk | ✗ | ent=0.627 conf=0.850 gap=0.800
[2026-05-13 18:54:42] #0613/03185 | true=run | pred=run | ✓ | ent=0.613 conf=0.800 gap=0.650
[2026-05-13 18:54:51] #0614/03185 | true=run | pred=run | ✓ | ent=0.385 conf=0.920 gap=0.870
[2026-05-13 18:55:00] #0615/03185 | true=run | pred=run | ✓ | ent=0.343 conf=0.930 gap=0.900
[2026-05-13 18:55:02] #0616/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:55:13] #0617/03185 | true=run | pred=walk | ✗ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 18:55:33] #0618/03185 | true=run | pred=walk | ✗ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 18:55:36] #0619/03185 | true=run | pred=run | ✓ | ent=0.206 conf=0.947 gap=0.895
[2026-05-13 18:55:38] #0620/03185 | true=run | pred=run | ✓ | ent=0.655 conf=0.850 gap=0.800
[2026-05-13 18:55:38]   [620/3185] acc=89% filt=618
[2026-05-13 18:55:41] #0621/03185 | true=run | pred=run | ✓ | ent=0.239 conf=0.960 gap=0.950
[2026-05-13 18:55:49] #0622/03185 | true=run | pred=run | ✓ | ent=0.223 conf=0.960 gap=0.950
[2026-05-13 18:55:58] #0623/03185 | true=run | pred=run | ✓ | ent=0.302 conf=0.940 gap=0.910
[2026-05-13 18:56:01] #0624/03185 | true=run | pred=run | ✓ | ent=0.442 conf=0.900 gap=0.850
[2026-05-13 18:56:04] #0625/03185 | true=run | pred=run | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-13 18:56:14] #0626/03185 | true=run | pred=run | ✓ | ent=0.424 conf=0.920 gap=0.900
[2026-05-13 18:56:20] #0627/03185 | true=run | pred=run | ✓ | ent=0.431 conf=0.920 gap=0.900
[2026-05-13 18:56:23] #0628/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 18:56:26] #0629/03185 | true=run | pred=run | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-13 18:56:29] #0630/03185 | true=run | pred=run | ✓ | ent=0.445 conf=0.895 gap=0.842
[2026-05-13 18:56:34] #0631/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 18:56:41] #0632/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 18:56:44] #0633/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:56:51] #0634/03185 | true=run | pred=run | ✓ | ent=0.210 conf=0.960 gap=0.940
[2026-05-13 18:56:55] #0635/03185 | true=run | pred=run | ✓ | ent=0.908 conf=0.500 gap=0.050
[2026-05-13 18:57:03] #0636/03185 | true=run | pred=run | ✓ | ent=0.728 conf=0.800 gap=0.690
[2026-05-13 18:57:13] #0637/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 18:57:18] #0638/03185 | true=run | pred=walk | ✗ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 18:57:25] #0639/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:57:27] #0640/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 18:57:27]   [640/3185] acc=89% filt=637
[2026-05-13 18:57:30] #0641/03185 | true=run | pred=run | ✓ | ent=0.867 conf=0.750 gap=0.600
[2026-05-13 18:57:41] #0642/03185 | true=run | pred=run | ✓ | ent=0.206 conf=0.947 gap=0.895
[2026-05-13 18:57:43] #0643/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 18:57:46] #0644/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 18:57:48] #0645/03185 | true=run | pred=run | ✓ | ent=0.814 conf=0.800 gap=0.700
[2026-05-13 18:57:56] #0646/03185 | true=run | pred=run | ✓ | ent=0.742 conf=0.800 gap=0.700
[2026-05-13 18:57:59] #0647/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 18:58:01] #0648/03185 | true=run | pred=run | ✓ | ent=0.655 conf=0.850 gap=0.800
[2026-05-13 18:58:12] #0649/03185 | true=run | pred=stairs_up | ✗ | ent=1.206 conf=0.550 gap=0.250
[2026-05-13 18:58:14] #0650/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 18:58:17] #0651/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 18:58:20] #0652/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 18:58:25] #0653/03185 | true=run | pred=run | ✓ | ent=0.683 conf=0.850 gap=0.800
[2026-05-13 18:58:33] #0654/03185 | true=run | pred=run | ✓ | ent=0.321 conf=0.940 gap=0.920
[2026-05-13 18:58:41] #0655/03185 | true=run | pred=run | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 18:58:44] #0656/03185 | true=run | pred=run | ✓ | ent=0.647 conf=0.650 gap=0.300
[2026-05-13 18:58:47] #0657/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 18:58:56] #0658/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:59:03] #0659/03185 | true=run | pred=run | ✓ | ent=0.431 conf=0.920 gap=0.900
[2026-05-13 18:59:16] #0660/03185 | true=run | pred=walk | ✗ | ent=1.051 conf=0.650 gap=0.450
[2026-05-13 18:59:16]   [660/3185] acc=89% filt=657
[2026-05-13 18:59:18] #0661/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 18:59:21] #0662/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 18:59:28] #0663/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 18:59:35] #0664/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 18:59:44] #0665/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 18:59:48] #0666/03185 | true=run | pred=run | ✓ | ent=0.613 conf=0.850 gap=0.790
[2026-05-13 18:59:55] #0667/03185 | true=run | pred=run | ✓ | ent=0.431 conf=0.920 gap=0.900
[2026-05-13 18:59:58] #0668/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:00:01] #0669/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:00:10] #0670/03185 | true=run | pred=run | ✓ | ent=0.685 conf=0.850 gap=0.810
[2026-05-13 19:00:17] #0671/03185 | true=run | pred=walk | ✗ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 19:00:21] #0672/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 19:00:24] #0673/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:00:30] #0674/03185 | true=run | pred=shuffle | ✗ | ent=0.926 conf=0.650 gap=0.400
[2026-05-13 19:00:37] #0675/03185 | true=run | pred=walk | ✗ | ent=0.699 conf=0.850 gap=0.810
[2026-05-13 19:00:44] #0676/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 19:00:50] #0677/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:00:54] #0678/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 19:00:57] #0679/03185 | true=run | pred=run | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 19:01:09] #0680/03185 | true=run | pred=walk | ✗ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 19:01:09]   [680/3185] acc=89% filt=677
[2026-05-13 19:01:17] #0681/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 19:01:29] #0682/03185 | true=run | pred=walk | ✗ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 19:01:31] #0683/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:01:34] #0684/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:01:37] #0685/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 19:01:40] #0686/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:01:43] #0687/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 19:01:53] #0688/03185 | true=run | pred=walk | ✗ | ent=0.816 conf=0.743 gap=0.545
[2026-05-13 19:01:55] #0689/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 19:01:59] #0690/03185 | true=run | pred=run | ✓ | ent=0.778 conf=0.800 gap=0.750
[2026-05-13 19:02:07] #0691/03185 | true=run | pred=run | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 19:02:20] #0692/03185 | true=run | pred=shuffle | ✗ | ent=0.611 conf=0.700 gap=0.400
[2026-05-13 19:02:36] #0693/03185 | true=run | pred=walk | ✗ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 19:02:43] #0694/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 19:02:53] #0695/03185 | true=run | pred=run | ✓ | ent=0.431 conf=0.920 gap=0.900
[2026-05-13 19:03:00] #0696/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 19:03:05] #0697/03185 | true=run | pred=run | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-13 19:03:08] #0698/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 19:03:19] #0699/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 19:03:26] #0700/03185 | true=run | pred=run | ✓ | ent=0.514 conf=0.900 gap=0.880
[2026-05-13 19:03:26]   [700/3185] acc=89% filt=697
[2026-05-13 19:03:29] #0701/03185 | true=run | pred=run | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-13 19:03:32] #0702/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 19:03:41] #0703/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 19:03:43] #0704/03185 | true=run | pred=run | ✓ | ent=0.461 conf=0.900 gap=0.850
[2026-05-13 19:04:02] #0705/03185 | true=run | pred=run | ✓ | ent=1.043 conf=0.700 gap=0.550
[2026-05-13 19:04:14] #0706/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:04:20] #0707/03185 | true=run | pred=run | ✓ | ent=0.307 conf=0.940 gap=0.920
[2026-05-13 19:04:24] #0708/03185 | true=run | pred=run | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-13 19:04:27] #0709/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 19:04:36] #0710/03185 | true=run | pred=run | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-13 19:04:43] #0711/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-13 19:04:50] #0712/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 19:04:54] #0713/03185 | true=run | pred=run | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-13 19:04:56] #0714/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:05:00] #0715/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:05:19] #0716/03185 | true=run | pred=run | ✓ | ent=0.746 conf=0.700 gap=0.450
[2026-05-13 19:05:31] #0717/03185 | true=run | pred=stairs_up | ✗ | ent=1.543 conf=0.350 gap=0.050
[2026-05-13 19:05:45] #0718/03185 | true=run | pred=walk | ✗ | ent=0.571 conf=0.850 gap=0.750
[2026-05-13 19:05:48] #0719/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 19:06:00] #0720/03185 | true=run | pred=walk | ✗ | ent=0.506 conf=0.859 gap=0.788
[2026-05-13 19:06:00]   [720/3185] acc=89% filt=716
[2026-05-13 19:06:09] #0721/03185 | true=run | pred=run | ✓ | ent=0.376 conf=0.920 gap=0.870
[2026-05-13 19:06:18] #0722/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:06:21] #0723/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 19:06:28] #0724/03185 | true=run | pred=walk | ✗ | ent=0.647 conf=0.650 gap=0.300
[2026-05-13 19:06:33] #0725/03185 | true=run | pred=run | ✓ | ent=0.526 conf=0.891 gap=0.842
[2026-05-13 19:06:42] #0726/03185 | true=run | pred=run | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-13 19:06:45] #0727/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:06:52] #0728/03185 | true=run | pred=run | ✓ | ent=0.365 conf=0.920 gap=0.870
[2026-05-13 19:07:00] #0729/03185 | true=run | pred=run | ✓ | ent=0.375 conf=0.926 gap=0.887
[2026-05-13 19:07:03] #0730/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 19:07:10] #0731/03185 | true=run | pred=run | ✓ | ent=0.357 conf=0.935 gap=0.915
[2026-05-13 19:07:22] #0732/03185 | true=run | pred=run | ✓ | ent=1.275 conf=0.550 gap=0.300
[2026-05-13 19:07:29] #0733/03185 | true=run | pred=run | ✓ | ent=0.742 conf=0.792 gap=0.644
[2026-05-13 19:07:37] #0734/03185 | true=run | pred=run | ✓ | ent=0.651 conf=0.850 gap=0.800
[2026-05-13 19:07:45] #0735/03185 | true=run | pred=run | ✓ | ent=0.196 conf=0.960 gap=0.940
[2026-05-13 19:07:50] #0736/03185 | true=run | pred=walk | ✗ | ent=0.620 conf=0.846 gap=0.746
[2026-05-13 19:07:54] #0737/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 19:08:04] #0738/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.820 gap=0.700
[2026-05-13 19:08:06] #0739/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:08:15] #0740/03185 | true=run | pred=run | ✓ | ent=0.246 conf=0.950 gap=0.920
[2026-05-13 19:08:15]   [740/3185] acc=89% filt=736
[2026-05-13 19:08:18] #0741/03185 | true=run | pred=run | ✓ | ent=0.500 conf=0.800 gap=0.600
[2026-05-13 19:08:20] #0742/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 19:08:22] #0743/03185 | true=run | pred=run | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 19:08:44] #0744/03185 | true=run | pred=walk | ✗ | ent=0.423 conf=0.850 gap=0.700
[2026-05-13 19:08:46] #0745/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 19:08:55] #0746/03185 | true=run | pred=run | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-13 19:08:58] #0747/03185 | true=run | pred=run | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-13 19:09:01] #0748/03185 | true=run | pred=run | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-13 19:09:08] #0749/03185 | true=run | pred=run | ✓ | ent=0.854 conf=0.800 gap=0.750
[2026-05-13 19:09:14] #0750/03185 | true=run | pred=run | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 19:09:16] #0751/03185 | true=run | pred=run | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-13 19:09:19] #0752/03185 | true=run | pred=run | ✓ | ent=0.905 conf=0.750 gap=0.600
[2026-05-13 19:09:23] #0753/03185 | true=run | pred=run | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-13 19:09:30] #0754/03185 | true=run | pred=run | ✓ | ent=1.468 conf=0.500 gap=0.250
[2026-05-13 19:09:33] #0755/03185 | true=run | pred=run | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-13 19:09:36] #0756/03185 | true=run | pred=run | ✓ | ent=0.905 conf=0.750 gap=0.600
[2026-05-13 19:09:39] #0757/03185 | true=run | pred=run | ✓ | ent=0.562 conf=0.750 gap=0.500
[2026-05-13 19:09:42] #0758/03185 | true=run | pred=run | ✓ | ent=0.223 conf=0.960 gap=0.950
[2026-05-13 19:09:50] #0759/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 19:09:53] #0760/03185 | true=run | pred=run | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 19:09:53]   [760/3185] acc=89% filt=755
[2026-05-13 19:10:05] #0761/03185 | true=run | pred=run | ✓ | ent=0.543 conf=0.880 gap=0.830
[2026-05-13 19:10:13] #0762/03185 | true=run | pred=run | ✓ | ent=0.296 conf=0.930 gap=0.880
[2026-05-13 19:10:16] #0763/03185 | true=run | pred=run | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 19:10:25] #0764/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:10:28] #0765/03185 | true=run | pred=run | ✓ | ent=0.853 conf=0.750 gap=0.600
[2026-05-13 19:10:31] #0766/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:10:34] #0767/03185 | true=run | pred=run | ✓ | ent=1.338 conf=0.550 gap=0.300
[2026-05-13 19:10:48] #0768/03185 | true=run | pred=run | ✓ | ent=0.658 conf=0.632 gap=0.263
[2026-05-13 19:11:01] #0769/03185 | true=run | pred=walk | ✗ | ent=0.599 conf=0.850 gap=0.750
[2026-05-13 19:11:10] #0770/03185 | true=run | pred=run | ✓ | ent=0.379 conf=0.920 gap=0.890
[2026-05-13 19:11:16] #0771/03185 | true=run | pred=run | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-13 19:11:19] #0772/03185 | true=run | pred=run | ✓ | ent=0.627 conf=0.850 gap=0.800
[2026-05-13 19:11:25] #0773/03185 | true=run | pred=walk | ✗ | ent=0.277 conf=0.950 gap=0.930
