[2026-05-11 11:58:35] #0001/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-11 21:37:53] #1197/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:38:07] #1198/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:38:39] #1199/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 21:38:52] #1200/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:39:06] #1201/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:39:32] #1202/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:40:03] #1203/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.258 | conf=0.950 | gap=0.930
[2026-05-11 21:40:50] #1204/01454 | true=Table-tennis(17) | pred=Pick(7) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 21:41:05] #1205/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.461 | conf=0.900 | gap=0.850
[2026-05-11 21:41:34] #1206/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:42:22] #1208/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 21:43:06] #1209/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-11 21:43:20] #1210/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.251 | conf=0.958 | gap=0.951
[2026-05-11 21:44:39] #1211/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:45:15] #1212/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 21:45:33] #1213/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:46:08] #1214/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:46:37] #1215/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 21:47:09] #1216/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:47:26] #1217/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 21:48:22] #1218/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 21:48:50] #1219/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-11 21:49:02] #1220/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.334 | conf=0.940 | gap=0.930
[2026-05-11 21:49:37] #1221/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 21:50:07] #1222/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.999 | conf=0.650 | gap=0.500
[2026-05-11 21:50:23] #1223/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.489 | conf=0.900 | gap=0.870
[2026-05-11 21:50:39] #1224/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:51:22] #1225/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 21:51:56] #1226/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-11 21:52:35] #1227/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 21:53:22] #1228/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:54:17] #1230/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 21:55:12] #1231/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:56:01] #1232/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.198 | conf=0.650 | gap=0.550
[2026-05-11 21:56:38] #1233/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 21:58:55] #1236/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 21:59:10] #1237/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 22:00:03] #1238/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:00:41] #1239/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.556 | conf=0.850 | gap=0.780
[2026-05-11 22:01:24] #1240/01454 | true=Table-tennis(17) | pred=Walk-backwards(12) | ✗ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-11 22:01:49] #1241/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 22:02:06] #1242/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:02:22] #1243/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:03:29] #1244/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 22:03:54] #1245/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 22:04:41] #1246/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.684 | conf=0.778 | gap=0.667
[2026-05-11 22:05:19] #1247/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:05:51] #1248/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 22:06:03] #1249/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:06:34] #1250/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=1.308 | conf=0.550 | gap=0.300
[2026-05-11 22:07:01] #1251/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 22:07:58] #1252/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-11 22:08:14] #1253/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:08:28] #1254/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 22:09:20] #1255/01454 | true=Table-tennis(17) | pred=Walk-circle(13) | ✗ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 22:09:36] #1256/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:10:06] #1257/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.785 | conf=0.820 | gap=0.770
[2026-05-11 22:10:20] #1258/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:10:49] #1259/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:11:19] #1260/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 22:12:08] #1261/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.334 | conf=0.920 | gap=0.880
[2026-05-11 22:12:43] #1262/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:12:58] #1263/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=1.123 | conf=0.700 | gap=0.580
[2026-05-11 22:14:08] #1264/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:14:19] #1265/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:14:39] #1266/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=1.013 | conf=0.750 | gap=0.670
[2026-05-11 22:15:32] #1267/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:16:06] #1268/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.929 | conf=0.750 | gap=0.650
[2026-05-11 22:16:22] #1269/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 22:16:36] #1270/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:16:56] #1271/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:17:38] #1272/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:17:50] #1273/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:18:20] #1274/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 22:19:15] #1275/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:19:30] #1276/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 22:19:45] #1277/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.688 | conf=0.850 | gap=0.820
[2026-05-11 22:19:58] #1278/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.685 | conf=0.850 | gap=0.810
[2026-05-11 22:20:09] #1279/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:20:21] #1280/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:20:35] #1281/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:20:47] #1282/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:22:36] #1283/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:23:18] #1284/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:24:14] #1285/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 22:24:39] #1286/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:25:11] #1287/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.632 | conf=0.850 | gap=0.780
[2026-05-11 22:25:50] #1288/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=1.239 | conf=0.550 | gap=0.300
[2026-05-11 22:26:07] #1289/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:26:25] #1290/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:27:09] #1291/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:27:40] #1292/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:28:15] #1293/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.148 | conf=0.700 | gap=0.650
[2026-05-11 22:29:07] #1294/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-11 22:29:18] #1295/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:30:36] #1297/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:31:06] #1298/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:31:24] #1299/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 22:32:13] #1300/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.975 | conf=0.550 | gap=0.250
[2026-05-11 22:33:01] #1301/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 22:34:23] #1303/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-11 22:35:08] #1304/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 22:35:24] #1305/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:35:59] #1306/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.453 | conf=0.900 | gap=0.860
[2026-05-11 22:36:28] #1307/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.776 | conf=0.820 | gap=0.770
[2026-05-11 22:36:38] #1308/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.332 | conf=0.941 | gap=0.931
[2026-05-11 22:37:10] #1309/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 22:37:24] #1310/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:38:04] #1311/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 22:38:44] #1312/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:39:01] #1313/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 22:40:23] #1314/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.526 | conf=0.850 | gap=0.770
[2026-05-11 22:40:34] #1315/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-11 22:41:10] #1316/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 22:41:24] #1317/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 22:41:47] #1318/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:41:58] #1319/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 22:42:11] #1320/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:42:25] #1321/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:43:12] #1322/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:43:42] #1323/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.164 | conf=0.650 | gap=0.500
[2026-05-11 22:44:41] #1325/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.334 | conf=0.940 | gap=0.930
[2026-05-11 22:44:54] #1326/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.461 | conf=0.900 | gap=0.850
[2026-05-11 22:45:54] #1327/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=1.318 | conf=0.720 | gap=0.680
[2026-05-11 22:46:05] #1328/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:46:22] #1329/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-11 22:46:38] #1330/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.665 | conf=0.850 | gap=0.800
[2026-05-11 22:47:15] #1331/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.106 | conf=0.600 | gap=0.450
[2026-05-11 22:47:31] #1332/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.702 | conf=0.800 | gap=0.660
[2026-05-11 22:48:35] #1333/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:50:03] #1335/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 22:50:46] #1336/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 22:51:20] #1337/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-11 22:51:32] #1338/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:52:50] #1339/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 22:53:28] #1340/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.513 | conf=0.891 | gap=0.851
[2026-05-11 22:53:46] #1341/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:54:19] #1342/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:54:42] #1343/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:54:57] #1344/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 22:55:13] #1345/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 22:55:49] #1346/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 22:56:06] #1347/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 22:56:41] #1348/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-11 22:57:20] #1349/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-11 22:58:03] #1350/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 22:59:50] #1353/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.498 | conf=0.885 | gap=0.833
[2026-05-11 23:00:26] #1354/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-11 23:00:50] #1355/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:01:06] #1356/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:01:50] #1357/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 23:02:07] #1358/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:03:41] #1360/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-11 23:03:56] #1361/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.332 | conf=0.941 | gap=0.931
[2026-05-11 23:05:19] #1363/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 23:05:56] #1364/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.688 | conf=0.550 | gap=0.100
[2026-05-11 23:06:09] #1365/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:06:48] #1366/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:07:27] #1367/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.472 | conf=0.900 | gap=0.860
[2026-05-11 23:07:40] #1368/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:08:33] #1369/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.357 | conf=0.920 | gap=0.880
[2026-05-11 23:08:46] #1370/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:09:03] #1371/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 23:10:01] #1372/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-11 23:10:37] #1373/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
[2026-05-11 23:11:17] #1374/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.676 | conf=0.850 | gap=0.810
[2026-05-11 23:11:30] #1375/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:12:09] #1376/01454 | true=Table-tennis(17) | pred=Lay-stand(6) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 23:12:26] #1377/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:13:00] #1378/01454 | true=Table-tennis(17) | pred=Pick(7) | ✗ | ent=0.688 | conf=0.850 | gap=0.800
[2026-05-11 23:13:30] #1379/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 23:14:06] #1380/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 23:14:20] #1381/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-11 23:15:14] #1382/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 23:15:30] #1383/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:15:57] #1384/01454 | true=Table-tennis(17) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 23:16:11] #1385/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:17:07] #1386/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 23:17:50] #1387/01454 | true=Table-tennis(17) | pred=Stair-up(15) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 23:18:04] #1388/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 23:18:57] #1389/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:19:41] #1390/01454 | true=Table-tennis(17) | pred=Walk(11) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 23:20:13] #1391/01454 | true=Table-tennis(17) | pred=Push-up(9) | ✗ | ent=0.669 | conf=0.850 | gap=0.800
[2026-05-11 23:20:59] #1392/01454 | true=Table-tennis(17) | pred=Run(14) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 23:21:57] #1393/01454 | true=Table-tennis(17) | pred=Stair-down(16) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 23:22:32] #1394/01454 | true=Table-tennis(17) | pred=Table-tennis(17) | ✓ | ent=0.651 | conf=0.850 | gap=0.800
[2026-05-11 23:23:14] #1395/01454 | true=Table-tennis(17) | pred=Walk-circle(13) | ✗ | ent=1.051 | conf=0.650 | gap=0.450
